motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
motifs.meme	16	WBGene00025918	195	4.89209	tp
motifs.meme	16	WBGene00026585	215	4.86627	tp
motifs.meme	16	WBGene00025239	2956	4.85522	fp
motifs.meme	16	WBGene00032458	1714	4.8539	fp
motifs.meme	16	WBGene00034832	2766	4.8312	fp
motifs.meme	16	WBGene00026123	15	4.81298	tp
motifs.meme	16	WBGene00026124	2	4.81294	tp
motifs.meme	16	WBGene00037725	1832	4.81195	fp
motifs.meme	16	WBGene00033697	62	4.81013	tp
motifs.meme	16	WBGene00028866	264	4.78811	tp
motifs.meme	16	WBGene00028454	263	4.78647	tp
motifs.meme	16	WBGene00039365	4356	4.78631	fp
motifs.meme	16	WBGene00034803	2745	4.78458	fp
motifs.meme	16	WBGene00033306	300	4.7811	tp
motifs.meme	16	WBGene00036714	343	4.76412	tp
motifs.meme	16	WBGene00040881	2116	4.76341	fp
motifs.meme	16	WBGene00032693	1641	4.76136	fp
motifs.meme	16	WBGene00037824	697	4.76007	tp
motifs.meme	16	WBGene00026155	422	4.72886	tp
motifs.meme	16	WBGene00041642	1466	4.72845	fp
motifs.meme	16	WBGene00038183	2237	4.72798	fp
motifs.meme	16	WBGene00087000	634	4.72516	tp
motifs.meme	16	WBGene00035007	1816	4.70581	fp
motifs.meme	16	WBGene00029405	1401	4.70465	fp
motifs.meme	16	WBGene00039949	3338	4.7032	fp
motifs.meme	16	WBGene00037715	329	4.7026	tp
motifs.meme	16	WBGene00026126	2339	4.70251	fp
motifs.meme	16	WBGene00025687	1619	4.70224	fp
motifs.meme	16	WBGene00040838	129	4.68402	tp
motifs.meme	16	WBGene00033072	120	4.68333	tp
motifs.meme	16	WBGene00035269	273	4.68271	tp
motifs.meme	16	WBGene00040790	3530	4.67998	fp
motifs.meme	16	WBGene00041390	4725	4.67922	fp
motifs.meme	16	WBGene00041032	388	4.1755	tp
motifs.meme	16	WBGene00027636	4196	4.07671	fp
motifs.meme	16	WBGene00026690	1900	2.96159	fp
motifs.meme	16	WBGene00032910	3518	2.93388	fp
motifs.meme	16	WBGene00035009	3543	2.92621	fp
motifs.meme	16	WBGene00025176	2975	2.88219	fp
motifs.meme	16	WBGene00029094	1729	2.87387	fp
motifs.meme	16	WBGene00027822	3095	2.85219	fp
motifs.meme	16	WBGene00029967	3494	2.84835	fp
motifs.meme	16	WBGene00036614	3246	2.84156	fp
motifs.meme	16	WBGene00027382	240	2.7909	tp
motifs.meme	16	WBGene00038577	2795	2.75446	fp
motifs.meme	16	WBGene00032368	1399	2.75344	fp
motifs.meme	16	WBGene00034897	3654	2.72656	fp
motifs.meme	16	WBGene00025693	756	2.72522	fp
motifs.meme	16	WBGene00029063	479	2.72282	tp
motifs.meme	16	WBGene00031150	2624	2.72135	fp
motifs.meme	16	WBGene00041871	3860	2.72104	fp
motifs.meme	16	WBGene00038408	670	2.7199	tp
motifs.meme	16	WBGene00036903	3602	2.71987	fp
motifs.meme	16	WBGene00039077	4344	2.70146	fp
motifs.meme	16	WBGene00036593	2549	2.6983	fp
motifs.meme	16	WBGene00086786	3337	2.69642	fp
motifs.meme	16	WBGene00031268	3152	2.69629	fp
motifs.meme	16	WBGene00029623	1412	2.69616	fp
motifs.meme	16	WBGene00035757	4675	2.69543	fp
motifs.meme	16	WBGene00036689	2507	2.69533	fp
motifs.meme	16	WBGene00038229	709	2.6951	tp
motifs.meme	16	WBGene00029639	3514	2.69452	fp
motifs.meme	16	WBGene00024271	1547	2.69445	fp
motifs.meme	16	WBGene00040873	1480	2.67678	fp
motifs.meme	16	WBGene00030814	1420	2.67654	fp
motifs.meme	16	WBGene00042863	1530	2.67376	fp
motifs.meme	16	WBGene00038406	2886	2.6736	fp
motifs.meme	16	WBGene00040465	2158	2.67354	fp
motifs.meme	16	WBGene00029986	4246	2.67275	fp
motifs.meme	16	WBGene00025578	3885	2.67208	fp
motifs.meme	16	WBGene00027223	3907	2.67198	fp
motifs.meme	16	WBGene00031065	588	2.67054	tp
motifs.meme	16	WBGene00032214	2914	1.68241	fp
motifs.meme	16	WBGene00041214	3946	1.63649	fp
motifs.meme	16	WBGene00028717	1708	1.63514	fp
motifs.meme	16	WBGene00041497	903	1.60999	fp
motifs.meme	16	WBGene00034206	1826	1.59925	fp
motifs.meme	16	WBGene00032696	491	1.58252	tp
motifs.meme	16	WBGene00026181	1585	1.58197	fp
motifs.meme	16	WBGene00030957	3068	1.57785	fp
motifs.meme	16	WBGene00036649	665	1.57143	tp
motifs.meme	16	WBGene00040677	2167	1.5518	fp
motifs.meme	16	WBGene00027364	471	1.54887	tp
motifs.meme	16	WBGene00025475	4157	1.54065	fp
motifs.meme	16	WBGene00032137	1728	1.53618	fp
motifs.meme	16	WBGene00037261	101	1.52854	tp
motifs.meme	16	WBGene00028555	2291	1.52442	fp
motifs.meme	16	WBGene00040689	645	1.52246	tp
motifs.meme	16	WBGene00033175	2022	1.51679	fp
motifs.meme	16	WBGene00038288	680	1.51636	tp
motifs.meme	16	WBGene00037265	3143	1.51432	fp
motifs.meme	16	WBGene00035125	3545	1.51145	fp
motifs.meme	16	WBGene00037290	4395	1.50563	fp
motifs.meme	16	WBGene00038894	1765	1.50449	fp
motifs.meme	16	WBGene00040048	1801	1.5037	fp
motifs.meme	16	WBGene00033968	825	1.50166	fp
motifs.meme	16	WBGene00041455	3850	1.49985	fp
motifs.meme	16	WBGene00030113	1984	1.49918	fp
motifs.meme	16	WBGene00025226	2963	1.49357	fp
motifs.meme	16	WBGene00039892	653	1.49191	tp
motifs.meme	16	WBGene00036722	70	1.48167	tp
motifs.meme	16	WBGene00037667	84	1.47664	tp
motifs.meme	16	WBGene00041252	379	1.47275	tp
#
motifs.meme	17	WBGene00025516	1	2574.24	tp
motifs.meme	17	WBGene00086897	2890	2422.56	fp
motifs.meme	17	WBGene00036182	1529	2382.64	fp
motifs.meme	17	WBGene00040404	298	2381.97	tp
motifs.meme	17	WBGene00039807	658	2381.29	tp
motifs.meme	17	WBGene00037771	2210	2381.27	fp
motifs.meme	17	WBGene00041082	2186	153.909	fp
motifs.meme	17	WBGene00028251	2664	151.675	fp
motifs.meme	17	WBGene00040756	2208	149.381	fp
motifs.meme	17	WBGene00041027	633	118.292	tp
motifs.meme	17	WBGene00029431	3731	83.9797	fp
motifs.meme	17	WBGene00029689	224	81.9599	tp
motifs.meme	17	WBGene00034693	3158	78.5217	fp
motifs.meme	17	WBGene00034065	2704	78.5145	fp
motifs.meme	17	WBGene00029411	222	78.3085	tp
motifs.meme	17	WBGene00030359	2639	78.2651	fp
motifs.meme	17	WBGene00039965	295	77.8013	tp
motifs.meme	17	WBGene00033831	1413	77.3276	fp
motifs.meme	17	WBGene00033194	2044	77.102	fp
motifs.meme	17	WBGene00039188	646	77.0981	tp
motifs.meme	17	WBGene00035025	2701	76.0707	fp
motifs.meme	17	WBGene00026124	2	75.4516	tp
motifs.meme	17	WBGene00026123	15	75.4396	tp
motifs.meme	17	WBGene00027970	3069	75.4303	fp
motifs.meme	17	WBGene00031298	1376	74.8041	fp
motifs.meme	17	WBGene00030788	586	74.7526	tp
motifs.meme	17	WBGene00033697	62	74.7426	tp
motifs.meme	17	WBGene00030498	4557	74.7201	fp
motifs.meme	17	WBGene00024715	3369	74.7191	fp
motifs.meme	17	WBGene00028866	264	74.7028	tp
motifs.meme	17	WBGene00027382	240	44.1001	tp
motifs.meme	17	WBGene00040299	2085	44.0958	fp
motifs.meme	17	WBGene00024281	179	43.5624	tp
motifs.meme	17	WBGene00087994	1526	42.6376	fp
motifs.meme	17	WBGene00024683	413	42.6235	tp
motifs.meme	17	WBGene00038815	2111	42.1284	fp
motifs.meme	17	WBGene00030113	1984	41.5414	fp
motifs.meme	17	WBGene00038229	709	41.4145	tp
#
motifs.meme	18	WBGene00039274	2233	6212.15	fp
motifs.meme	18	WBGene00039217	667	6209.49	tp
motifs.meme	18	WBGene00087396	1775	6206.18	fp
motifs.meme	18	WBGene00038512	1811	6206.16	fp
motifs.meme	18	WBGene00040838	129	6206.12	tp
motifs.meme	18	WBGene00030506	2024	6206.12	fp
motifs.meme	18	WBGene00041827	1756	6206.11	fp
motifs.meme	18	WBGene00040423	166	6206.11	tp
motifs.meme	18	WBGene00037053	1838	6206.09	fp
motifs.meme	18	WBGene00030794	1392	6206.06	fp
motifs.meme	18	WBGene00026123	15	6206.06	tp
motifs.meme	18	WBGene00030866	262	6206.06	tp
motifs.meme	18	WBGene00033631	344	6206.06	tp
motifs.meme	18	WBGene00023728	3716	6206.06	fp
motifs.meme	18	WBGene00026124	2	6206.06	tp
motifs.meme	18	WBGene00041657	385	6206.06	tp
motifs.meme	18	WBGene00033164	1365	6206.06	fp
motifs.meme	18	WBGene00035269	273	6206.06	tp
motifs.meme	18	WBGene00039463	4422	6206.06	fp
motifs.meme	18	WBGene00033039	1357	6206.06	fp
motifs.meme	18	WBGene00036384	270	6206.05	tp
motifs.meme	18	WBGene00089266	1472	6206.05	fp
motifs.meme	18	WBGene00036714	343	6206.05	tp
motifs.meme	18	WBGene00025008	1255	194.579	fp
motifs.meme	18	WBGene00035314	573	194.504	tp
motifs.meme	18	WBGene00033439	1643	194.477	fp
motifs.meme	18	WBGene00034610	280	194.476	tp
motifs.meme	18	WBGene00028717	1708	194.475	fp
motifs.meme	18	WBGene00029468	1660	194.469	fp
motifs.meme	18	WBGene00086738	2267	194.466	fp
motifs.meme	18	WBGene00024333	1851	194.466	fp
motifs.meme	18	WBGene00032673	1411	107.757	fp
motifs.meme	18	WBGene00023542	411	107.717	tp
motifs.meme	18	WBGene00041455	3850	107.713	fp
motifs.meme	18	WBGene00026852	1929	107.709	fp
motifs.meme	18	WBGene00032509	1717	107.681	fp
motifs.meme	18	WBGene00029166	1289	107.656	fp
motifs.meme	18	WBGene00040122	708	107.653	tp
motifs.meme	18	WBGene00029186	247	107.651	tp
motifs.meme	18	WBGene00024058	395	107.651	tp
motifs.meme	18	WBGene00027721	1590	107.648	fp
motifs.meme	18	WBGene00040797	4349	107.647	fp
motifs.meme	18	WBGene00087802	4759	7.96536	fp
motifs.meme	18	WBGene00034565	519	6.75665	tp
motifs.meme	18	WBGene00039768	3966	6.7541	fp
motifs.meme	18	WBGene00026252	475	6.28913	tp
#
motifs.meme	19	WBGene00029166	1289	3435.43	fp
motifs.meme	19	WBGene00029186	247	3435.39	tp
motifs.meme	19	WBGene00024058	395	3435.39	tp
motifs.meme	19	WBGene00023542	411	109.518	tp
motifs.meme	19	WBGene00039274	2233	107.793	fp
motifs.meme	19	WBGene00038512	1811	107.755	fp
motifs.meme	19	WBGene00030866	262	107.754	tp
motifs.meme	19	WBGene00028036	231	107.74	tp
motifs.meme	19	WBGene00039217	667	107.713	tp
motifs.meme	19	WBGene00027053	3888	107.711	fp
motifs.meme	19	WBGene00029998	3469	107.709	fp
motifs.meme	19	WBGene00039305	2170	107.709	fp
motifs.meme	19	WBGene00028889	2020	107.708	fp
motifs.meme	19	WBGene00041827	1756	107.682	fp
motifs.meme	19	WBGene00030506	2024	107.681	fp
motifs.meme	19	WBGene00026123	15	107.654	tp
motifs.meme	19	WBGene00026124	2	107.654	tp
motifs.meme	19	WBGene00036384	270	107.654	tp
motifs.meme	19	WBGene00030794	1392	107.653	fp
motifs.meme	19	WBGene00023728	3716	107.652	fp
motifs.meme	19	WBGene00033631	344	107.652	tp
motifs.meme	19	WBGene00025546	3706	107.652	fp
motifs.meme	19	WBGene00033164	1365	107.652	fp
motifs.meme	19	WBGene00039463	4422	107.652	fp
motifs.meme	19	WBGene00040838	129	107.651	tp
motifs.meme	19	WBGene00037053	1838	107.651	fp
motifs.meme	19	WBGene00087396	1775	107.651	fp
motifs.meme	19	WBGene00032509	1717	107.651	fp
motifs.meme	19	WBGene00031127	4052	107.651	fp
motifs.meme	19	WBGene00033039	1357	107.65	fp
motifs.meme	19	WBGene00034343	3243	107.65	fp
motifs.meme	19	WBGene00040423	166	107.649	tp
motifs.meme	19	WBGene00041657	385	107.649	tp
motifs.meme	19	WBGene00036714	343	107.649	tp
motifs.meme	19	WBGene00089266	1472	107.649	fp
motifs.meme	19	WBGene00035269	273	107.648	tp
motifs.meme	19	WBGene00038371	299	107.648	tp
motifs.meme	19	WBGene00033017	96	60.6819	tp
motifs.meme	19	WBGene00028460	1668	59.626	fp
motifs.meme	19	WBGene00033043	4633	59.6247	fp
motifs.meme	19	WBGene00033022	4266	6.74952	fp
motifs.meme	19	WBGene00027338	3734	5.24348	fp
motifs.meme	19	WBGene00029028	4538	4.40959	fp
motifs.meme	19	WBGene00042004	1823	3.74218	fp
motifs.meme	19	WBGene00041546	688	3.7391	tp
motifs.meme	19	WBGene00035254	1773	3.73774	fp
motifs.meme	19	WBGene00033625	1352	3.49619	fp
motifs.meme	19	WBGene00034565	519	3.49601	tp
motifs.meme	19	WBGene00038680	1763	3.48381	fp
motifs.meme	19	WBGene00026736	218	3.4822	tp
motifs.meme	19	WBGene00035314	573	3.46918	tp
#
motifs.meme	32	WBGene00041027	633	7162.19	tp
motifs.meme	32	WBGene00026945	2913	438.996	fp
motifs.meme	32	WBGene00029411	222	435.221	tp
motifs.meme	32	WBGene00086897	2890	221.639	fp
motifs.meme	32	WBGene00029689	224	219.891	tp
motifs.meme	32	WBGene00039188	646	218.108	tp
motifs.meme	32	WBGene00025516	1	217.983	tp
motifs.meme	32	WBGene00030359	2639	217.896	fp
motifs.meme	32	WBGene00023562	2324	217.679	fp
motifs.meme	32	WBGene00036548	4452	217.676	fp
motifs.meme	32	WBGene00026666	482	217.645	tp
motifs.meme	32	WBGene00038480	2486	217.619	fp
motifs.meme	32	WBGene00025174	181	217.617	tp
motifs.meme	32	WBGene00028282	4230	217.608	fp
motifs.meme	32	WBGene00042140	4435	217.607	fp
motifs.meme	32	WBGene00029431	3731	124.235	fp
motifs.meme	32	WBGene00024281	179	120.688	tp
motifs.meme	32	WBGene00032214	2914	120.59	fp
motifs.meme	32	WBGene00041864	2536	120.58	fp
motifs.meme	32	WBGene00041550	3681	120.578	fp
motifs.meme	32	WBGene00034760	3226	120.536	fp
motifs.meme	32	WBGene00036888	980	120.526	fp
motifs.meme	32	WBGene00041619	165	120.526	tp
motifs.meme	32	WBGene00029063	479	120.5	tp
motifs.meme	32	WBGene00028934	795	120.499	fp
motifs.meme	32	WBGene00040841	711	120.497	tp
motifs.meme	32	WBGene00026351	3006	120.463	fp
motifs.meme	32	WBGene00038464	906	10.601	fp
motifs.meme	32	WBGene00039965	295	9.85822	tp
motifs.meme	32	WBGene00026123	15	9.0245	tp
motifs.meme	32	WBGene00026124	2	8.98777	tp
motifs.meme	32	WBGene00036664	1214	7.55705	fp
motifs.meme	32	WBGene00041082	2186	7.2718	fp
motifs.meme	32	WBGene00028251	2664	7.13131	fp
motifs.meme	32	WBGene00034236	3127	7.00939	fp
motifs.meme	32	WBGene00042358	1745	6.965	fp
motifs.meme	32	WBGene00030530	878	6.95111	fp
motifs.meme	32	WBGene00030498	4557	6.94342	fp
motifs.meme	32	WBGene00026585	215	6.94202	tp
motifs.meme	32	WBGene00035940	118	6.94063	tp
motifs.meme	32	WBGene00033697	62	6.89636	tp
motifs.meme	32	WBGene00023712	4139	6.8907	fp
motifs.meme	32	WBGene00039077	4344	6.88953	fp
motifs.meme	32	WBGene00088028	2861	6.8473	fp
motifs.meme	32	WBGene00026145	433	6.82605	tp
motifs.meme	32	WBGene00037741	99	6.82464	tp
motifs.meme	32	WBGene00039558	1760	6.8246	fp
motifs.meme	32	WBGene00027223	3907	6.82317	fp
motifs.meme	32	WBGene00029483	4027	6.82287	fp
motifs.meme	32	WBGene00033072	120	6.8218	tp
motifs.meme	32	WBGene00040838	129	6.82028	tp
#
motifs.meme	47	WBGene00038905	311	1147.21	tp
motifs.meme	47	WBGene00037398	2132	1147.21	fp
motifs.meme	47	WBGene00036384	270	1147.2	tp
motifs.meme	47	WBGene00035228	943	1146.53	fp
motifs.meme	47	WBGene00028886	464	635.015	tp
motifs.meme	47	WBGene00025238	2958	634.681	fp
motifs.meme	47	WBGene00032800	4297	634.668	fp
motifs.meme	47	WBGene00025226	2963	71.8811	fp
motifs.meme	47	WBGene00027196	3418	39.8105	fp
motifs.meme	47	WBGene00029186	247	37.728	tp
motifs.meme	47	WBGene00028036	231	35.9483	tp
motifs.meme	47	WBGene00028460	1668	35.9478	fp
motifs.meme	47	WBGene00087000	634	35.9428	tp
motifs.meme	47	WBGene00032941	337	35.9386	tp
motifs.meme	47	WBGene00029468	1660	35.9373	fp
motifs.meme	47	WBGene00024809	2318	35.9368	fp
motifs.meme	47	WBGene00033484	1993	35.9319	fp
motifs.meme	47	WBGene00036903	3602	30.9079	fp
motifs.meme	47	WBGene00038960	2176	20.9398	fp
motifs.meme	47	WBGene00037705	3564	20.5214	fp
motifs.meme	47	WBGene00026372	1627	20.4402	fp
motifs.meme	47	WBGene00042930	657	20.2839	tp
motifs.meme	47	WBGene00029896	1981	20.2791	fp
motifs.meme	47	WBGene00033017	96	20.2657	tp
motifs.meme	47	WBGene00035151	1110	20.2625	fp
motifs.meme	47	WBGene00025350	399	20.2496	tp
motifs.meme	47	WBGene00034959	1485	20.0955	fp
motifs.meme	47	WBGene00041242	1758	19.9101	fp
motifs.meme	47	WBGene00087806	1444	19.9096	fp
motifs.meme	47	WBGene00041827	1756	19.9044	fp
motifs.meme	47	WBGene00033599	3209	19.8996	fp
motifs.meme	47	WBGene00039454	2893	19.8967	fp
motifs.meme	47	WBGene00033567	3214	19.8935	fp
motifs.meme	47	WBGene00033697	62	19.8914	tp
motifs.meme	47	WBGene00040448	4752	19.8878	fp
motifs.meme	47	WBGene00032125	3192	19.8874	fp
motifs.meme	47	WBGene00024432	187	11.6494	tp
motifs.meme	47	WBGene00037611	2055	11.383	fp
motifs.meme	47	WBGene00024770	732	11.2167	fp
motifs.meme	47	WBGene00024683	413	11.043	tp
motifs.meme	47	WBGene00026585	215	11.035	tp
#
motifs.meme	52	WBGene00038864	128	11222.4	tp
motifs.meme	52	WBGene00036469	302	11211.4	tp
motifs.meme	52	WBGene00026155	422	351.504	tp
motifs.meme	52	WBGene00086989	1796	351.425	fp
motifs.meme	52	WBGene00033017	96	351.32	tp
motifs.meme	52	WBGene00023603	2556	351.32	fp
motifs.meme	52	WBGene00033306	300	351.311	tp
motifs.meme	52	WBGene00029956	3048	197.857	fp
motifs.meme	52	WBGene00031145	1396	197.845	fp
motifs.meme	52	WBGene00027301	788	194.682	fp
motifs.meme	52	WBGene00025687	1619	194.669	fp
motifs.meme	52	WBGene00031516	1665	194.663	fp
motifs.meme	52	WBGene00040677	2167	194.489	fp
motifs.meme	52	WBGene00035156	2743	194.473	fp
motifs.meme	52	WBGene00037512	3259	194.468	fp
motifs.meme	52	WBGene00025559	396	14.3842	tp
motifs.meme	52	WBGene00038376	143	12.2074	tp
motifs.meme	52	WBGene00040266	616	12.1969	tp
motifs.meme	52	WBGene00040999	380	11.5926	tp
motifs.meme	52	WBGene00041000	378	11.5907	tp
motifs.meme	52	WBGene00039702	2078	11.505	fp
motifs.meme	52	WBGene00087000	634	11.2798	tp
motifs.meme	52	WBGene00030935	4638	11.2786	fp
motifs.meme	52	WBGene00037888	2169	11.2046	fp
motifs.meme	52	WBGene00035170	2716	11.2032	fp
motifs.meme	52	WBGene00040410	309	11.2026	tp
motifs.meme	52	WBGene00087474	1535	11.2016	fp
motifs.meme	52	WBGene00031267	3151	11.1312	fp
motifs.meme	52	WBGene00028167	40	11.1238	tp
motifs.meme	52	WBGene00031204	536	11.1144	tp
motifs.meme	52	WBGene00030725	1341	11.0294	fp
motifs.meme	52	WBGene00032048	3825	11.0186	fp
motifs.meme	52	WBGene00031315	83	11.0177	tp
motifs.meme	52	WBGene00036175	98	11.0138	tp
motifs.meme	52	WBGene00041847	1809	11.0124	fp
motifs.meme	52	WBGene00025017	2965	11.0123	fp
motifs.meme	52	WBGene00031080	517	11.0122	tp
motifs.meme	52	WBGene00035245	2219	11.0121	fp
motifs.meme	52	WBGene00030908	3109	9.4854	fp
motifs.meme	52	WBGene00032849	516	6.48076	tp
#
motifs.meme	55	WBGene00039274	2233	6212.15	fp
motifs.meme	55	WBGene00039217	667	6209.49	tp
motifs.meme	55	WBGene00087396	1775	6206.18	fp
