motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
motifs.meme	9	WBGene00022202	2513	6.04056	fp
motifs.meme	9	WBGene00013317	2433	6.0084	fp
motifs.meme	9	WBGene00021087	930	5.94043	fp
motifs.meme	9	WBGene00077691	393	5.86844	tp
motifs.meme	9	WBGene00015857	153	5.84035	tp
motifs.meme	9	WBGene00014179	4191	5.8384	fp
motifs.meme	9	WBGene00016915	818	5.81233	fp
motifs.meme	9	WBGene00021681	3977	5.80982	fp
motifs.meme	9	WBGene00021748	1825	5.8019	fp
motifs.meme	9	WBGene00017291	4402	5.80144	fp
motifs.meme	9	WBGene00017278	309	4.37713	tp
motifs.meme	9	WBGene00014262	2409	4.26911	fp
motifs.meme	9	WBGene00009722	2123	4.22272	fp
motifs.meme	9	WBGene00015293	304	4.19042	tp
motifs.meme	9	WBGene00017003	1876	4.17325	fp
motifs.meme	9	WBGene00044387	2480	4.13095	fp
motifs.meme	9	WBGene00013327	1253	4.13071	fp
motifs.meme	9	WBGene00001946	2598	4.08353	fp
motifs.meme	9	WBGene00020229	351	4.07201	tp
motifs.meme	9	WBGene00011266	95	4.04022	tp
motifs.meme	9	WBGene00016663	652	4.03887	fp
motifs.meme	9	WBGene00050957	365	4.03077	tp
motifs.meme	9	WBGene00015300	315	4.02846	tp
motifs.meme	9	WBGene00015122	2327	4.01183	fp
motifs.meme	9	WBGene00010174	3643	4.00367	fp
motifs.meme	9	WBGene00017000	3092	3.99874	fp
motifs.meme	9	WBGene00015268	2753	3.98679	fp
motifs.meme	9	WBGene00007907	2672	3.98007	fp
motifs.meme	9	WBGene00010057	2184	3.96308	fp
motifs.meme	9	WBGene00010987	2217	3.95346	fp
motifs.meme	9	WBGene00044615	898	3.95342	fp
motifs.meme	9	WBGene00016106	2443	3.94977	fp
motifs.meme	9	WBGene00017306	233	3.94777	tp
motifs.meme	9	WBGene00021323	1844	3.93686	fp
motifs.meme	9	WBGene00012328	829	3.93684	fp
motifs.meme	9	WBGene00016619	213	3.93679	tp
motifs.meme	9	WBGene00016203	1515	3.9328	fp
motifs.meme	9	WBGene00017834	3785	3.92892	fp
motifs.meme	9	WBGene00018271	2391	3.9283	fp
motifs.meme	9	WBGene00021533	2948	3.92675	fp
motifs.meme	9	WBGene00019431	3234	3.92425	fp
motifs.meme	9	WBGene00022633	387	3.92246	tp
motifs.meme	9	WBGene00019821	1893	3.9218	fp
motifs.meme	9	WBGene00012664	2364	3.91705	fp
motifs.meme	9	WBGene00007146	2019	3.91501	fp
motifs.meme	9	WBGene00010667	2717	3.91164	fp
motifs.meme	9	WBGene00020105	4713	3.88692	fp
motifs.meme	9	WBGene00017295	833	3.88467	fp
motifs.meme	9	WBGene00021366	1913	3.87819	fp
motifs.meme	9	WBGene00013227	2788	3.8721	fp
motifs.meme	9	WBGene00017068	208	3.87093	tp
motifs.meme	9	WBGene00018300	270	3.8703	tp
motifs.meme	9	WBGene00013149	4187	3.8685	fp
motifs.meme	9	WBGene00010069	563	3.86357	fp
motifs.meme	9	WBGene00014226	1392	3.86101	fp
motifs.meme	9	WBGene00010329	2177	3.86082	fp
motifs.meme	9	WBGene00020648	2464	3.86073	fp
motifs.meme	9	WBGene00019324	2483	3.86008	fp
motifs.meme	9	WBGene00010651	3180	3.85799	fp
motifs.meme	9	WBGene00013753	3040	3.85322	fp
motifs.meme	9	WBGene00013173	282	3.85172	tp
motifs.meme	9	WBGene00007353	2045	3.84919	fp
motifs.meme	9	WBGene00021637	4068	3.84895	fp
motifs.meme	9	WBGene00019683	4411	3.84638	fp
motifs.meme	9	WBGene00021452	3132	3.8454	fp
motifs.meme	9	WBGene00010348	116	3.84311	tp
motifs.meme	9	WBGene00020705	1699	3.84275	fp
motifs.meme	9	WBGene00007592	2647	3.83885	fp
motifs.meme	9	WBGene00007929	25	3.83863	tp
motifs.meme	9	WBGene00020008	711	3.8321	fp
motifs.meme	9	WBGene00219423	3380	3.80557	fp
motifs.meme	9	WBGene00013181	211	3.80427	tp
motifs.meme	9	WBGene00019720	2932	3.80289	fp
motifs.meme	9	WBGene00012391	2836	3.80223	fp
motifs.meme	9	WBGene00044438	1533	3.80172	fp
motifs.meme	9	WBGene00019751	1518	3.79984	fp
motifs.meme	9	WBGene00009095	767	3.79842	fp
motifs.meme	9	WBGene00007348	978	3.79787	fp
motifs.meme	9	WBGene00022146	4055	3.79655	fp
motifs.meme	9	WBGene00013214	1270	3.79615	fp
motifs.meme	9	WBGene00020578	4729	3.7951	fp
motifs.meme	9	WBGene00017323	804	3.7948	fp
motifs.meme	9	WBGene00008973	3553	3.79463	fp
motifs.meme	9	WBGene00050889	891	3.7944	fp
motifs.meme	9	WBGene00019404	362	3.79415	tp
motifs.meme	9	WBGene00021093	1919	3.7939	fp
motifs.meme	9	WBGene00013223	3901	3.7932	fp
motifs.meme	9	WBGene00013553	2015	3.79315	fp
motifs.meme	9	WBGene00019491	4091	3.79313	fp
motifs.meme	9	WBGene00007479	3428	3.79286	fp
motifs.meme	9	WBGene00003649	2034	3.7924	fp
motifs.meme	9	WBGene00022665	2944	3.78147	fp
motifs.meme	9	WBGene00020294	352	3.7737	tp
motifs.meme	9	WBGene00008520	32	3.77344	tp
motifs.meme	9	WBGene00012085	1237	3.77331	fp
motifs.meme	9	WBGene00206461	3156	3.77088	fp
motifs.meme	9	WBGene00007145	3398	3.7703	fp
motifs.meme	9	WBGene00019663	2960	3.76934	fp
motifs.meme	9	WBGene00012921	800	3.76775	fp
motifs.meme	9	WBGene00007559	2976	3.76692	fp
motifs.meme	9	WBGene00014255	4612	3.76532	fp
motifs.meme	9	WBGene00011916	1256	3.76508	fp
motifs.meme	9	WBGene00010666	1157	3.76495	fp
motifs.meme	9	WBGene00017143	3714	3.76395	fp
motifs.meme	9	WBGene00015232	2613	3.76279	fp
motifs.meme	9	WBGene00021876	2458	3.76206	fp
motifs.meme	9	WBGene00010737	791	3.74241	fp
motifs.meme	9	WBGene00020017	2583	3.73981	fp
motifs.meme	9	WBGene00009099	4492	3.73727	fp
motifs.meme	9	WBGene00009723	2115	3.73591	fp
motifs.meme	9	WBGene00013604	1248	3.73476	fp
motifs.meme	9	WBGene00013593	3674	3.7347	fp
motifs.meme	9	WBGene00010061	1117	3.73443	fp
motifs.meme	9	WBGene00045305	406	3.73415	tp
motifs.meme	9	WBGene00008742	2667	3.7336	fp
motifs.meme	9	WBGene00010972	2216	3.73312	fp
motifs.meme	9	WBGene00015694	4650	3.733	fp
motifs.meme	9	WBGene00016794	3897	3.73244	fp
motifs.meme	9	WBGene00008006	3452	3.7324	fp
motifs.meme	9	WBGene00015408	279	3.73182	tp
motifs.meme	9	WBGene00011965	1247	3.73132	fp
motifs.meme	9	WBGene00007744	1037	3.73123	fp
motifs.meme	9	WBGene00022434	1574	3.73122	fp
motifs.meme	9	WBGene00019482	2566	3.73072	fp
motifs.meme	9	WBGene00017007	1832	3.73064	fp
motifs.meme	9	WBGene00017698	1967	3.73052	fp
motifs.meme	9	WBGene00020766	391	3.7304	tp
motifs.meme	9	WBGene00077455	4694	3.73033	fp
motifs.meme	9	WBGene00013219	3715	3.72966	fp
motifs.meme	9	WBGene00011820	3517	3.72938	fp
motifs.meme	9	WBGene00011803	2233	3.72916	fp
motifs.meme	9	WBGene00019643	2528	3.72914	fp
motifs.meme	9	WBGene00020550	336	3.72914	tp
motifs.meme	9	WBGene00015088	4231	3.72913	fp
motifs.meme	9	WBGene00013601	1250	3.72908	fp
motifs.meme	9	WBGene00018532	2914	3.72896	fp
motifs.meme	9	WBGene00022018	411	3.72889	tp
motifs.meme	9	WBGene00012610	2332	3.72861	fp
motifs.meme	9	WBGene00020823	4094	3.72844	fp
motifs.meme	9	WBGene00008924	1108	3.72835	fp
motifs.meme	9	WBGene00016129	1775	3.72815	fp
motifs.meme	9	WBGene00018161	3802	3.72806	fp
motifs.meme	9	WBGene00008915	1082	3.72728	fp
motifs.meme	9	WBGene00009452	1160	3.72667	fp
motifs.meme	9	WBGene00021551	3986	3.7262	fp
motifs.meme	9	WBGene00008372	2074	3.72613	fp
motifs.meme	9	WBGene00015357	1312	3.72612	fp
motifs.meme	9	WBGene00016931	293	2.63463	tp
motifs.meme	9	WBGene00013098	1418	2.56806	fp
motifs.meme	9	WBGene00044191	417	2.49229	tp
motifs.meme	9	WBGene00007553	435	2.33767	fp
motifs.meme	9	WBGene00010250	143	2.33664	tp
motifs.meme	9	WBGene00016838	2796	2.33137	fp
motifs.meme	9	WBGene00019009	2903	2.30931	fp
motifs.meme	9	WBGene00022664	356	2.29574	tp
motifs.meme	9	WBGene00017570	883	2.29062	fp
motifs.meme	9	WBGene00185079	1476	2.2848	fp
motifs.meme	9	WBGene00016011	3707	2.27871	fp
motifs.meme	9	WBGene00018184	1647	2.2759	fp
motifs.meme	9	WBGene00018640	2384	2.27184	fp
motifs.meme	9	WBGene00010652	89	2.26653	tp
#
motifs.meme	23	WBGene00013170	4630	2688.54	fp
motifs.meme	23	WBGene00013244	2008	2536.36	fp
motifs.meme	23	WBGene00016749	2825	1367.71	fp
motifs.meme	23	WBGene00008548	4172	1344.15	fp
motifs.meme	23	WBGene00018580	3373	1225.76	fp
motifs.meme	23	WBGene00007983	2675	1204.69	fp
motifs.meme	23	WBGene00008484	58	1204.67	tp
motifs.meme	23	WBGene00019184	2283	1193.36	fp
motifs.meme	23	WBGene00044350	724	1192.95	fp
motifs.meme	23	WBGene00011906	2751	707.334	fp
motifs.meme	23	WBGene00013700	4626	695.939	fp
motifs.meme	23	WBGene00013650	2012	686.022	fp
motifs.meme	23	WBGene00017902	3362	673.768	fp
motifs.meme	23	WBGene00021030	4696	672.091	fp
motifs.meme	23	WBGene00012927	1367	671.911	fp
motifs.meme	23	WBGene00011733	4257	671.907	fp
motifs.meme	23	WBGene00021558	2888	671.893	fp
motifs.meme	23	WBGene00015855	4665	53.8323	fp
motifs.meme	23	WBGene00015263	2435	41.9103	fp
motifs.meme	23	WBGene00008731	61	41.8276	tp
motifs.meme	23	WBGene00019287	691	41.1822	fp
motifs.meme	23	WBGene00009276	1133	40.7954	fp
motifs.meme	23	WBGene00018720	580	38.0624	fp
motifs.meme	23	WBGene00007214	2020	38.0167	fp
motifs.meme	23	WBGene00011895	97	37.5614	tp
motifs.meme	23	WBGene00010722	2160	37.3715	fp
motifs.meme	23	WBGene00021024	4028	37.3485	fp
motifs.meme	23	WBGene00021504	901	37.3344	fp
motifs.meme	23	WBGene00012196	4660	37.3308	fp
motifs.meme	23	WBGene00044477	884	35.274	fp
motifs.meme	23	WBGene00016181	4624	33.3389	fp
motifs.meme	23	WBGene00013264	524	32.8384	fp
motifs.meme	23	WBGene00019269	4604	32.7477	fp
motifs.meme	23	WBGene00012122	2809	23.9701	fp
motifs.meme	23	WBGene00007274	2972	23.8008	fp
motifs.meme	23	WBGene00022146	4055	22.1377	fp
motifs.meme	23	WBGene00007934	3460	21.8263	fp
motifs.meme	23	WBGene00014094	174	21.7698	tp
motifs.meme	23	WBGene00019772	316	21.5073	tp
motifs.meme	23	WBGene00011624	4236	21.4966	fp
motifs.meme	23	WBGene00011246	3043	21.4725	fp
motifs.meme	23	WBGene00008967	56	21.4267	tp
motifs.meme	23	WBGene00012002	1224	21.4214	fp
motifs.meme	23	WBGene00020989	914	21.4011	fp
motifs.meme	23	WBGene00017308	3124	21.3859	fp
motifs.meme	23	WBGene00010045	2728	21.3229	fp
motifs.meme	23	WBGene00015293	304	21.1694	tp
motifs.meme	23	WBGene00020803	357	21.1609	tp
motifs.meme	23	WBGene00011263	2201	21.1605	fp
motifs.meme	23	WBGene00017775	1525	21.1545	fp
motifs.meme	23	WBGene00012664	2364	21.1348	fp
motifs.meme	23	WBGene00009931	4510	21.1203	fp
motifs.meme	23	WBGene00020946	3229	21.1201	fp
motifs.meme	23	WBGene00010829	4532	21.0667	fp
motifs.meme	23	WBGene00012605	4248	21.0617	fp
motifs.meme	23	WBGene00010831	2190	21.0574	fp
motifs.meme	23	WBGene00008720	3484	21.0509	fp
motifs.meme	23	WBGene00017634	3152	21.0502	fp
motifs.meme	23	WBGene00044326	3938	21.0479	fp
motifs.meme	23	WBGene00020266	4673	21.0469	fp
motifs.meme	23	WBGene00018221	302	20.952	tp
motifs.meme	23	WBGene00021387	2880	20.802	fp
motifs.meme	23	WBGene00021691	3927	20.801	fp
motifs.meme	23	WBGene00008743	2099	20.7949	fp
motifs.meme	23	WBGene00003990	942	20.7939	fp
motifs.meme	23	WBGene00018238	3749	20.7864	fp
motifs.meme	23	WBGene00019143	1529	20.7827	fp
motifs.meme	23	WBGene00006472	3412	20.7822	fp
motifs.meme	23	WBGene00015811	3799	20.7809	fp
motifs.meme	23	WBGene00009578	107	20.7776	tp
motifs.meme	23	WBGene00014255	4612	20.7707	fp
motifs.meme	23	WBGene00014014	1338	20.7703	fp
motifs.meme	23	WBGene00016594	300	20.7685	tp
motifs.meme	23	WBGene00044391	341	20.7663	tp
motifs.meme	23	WBGene00005249	4459	20.7613	fp
motifs.meme	23	WBGene00018824	2342	20.7605	fp
motifs.meme	23	WBGene00007633	3171	20.7586	fp
motifs.meme	23	WBGene00009140	3565	20.7547	fp
motifs.meme	23	WBGene00011789	4513	20.7535	fp
motifs.meme	23	WBGene00017734	3716	20.7525	fp
motifs.meme	23	WBGene00022887	2505	20.7524	fp
motifs.meme	23	WBGene00015926	1689	20.7471	fp
motifs.meme	23	WBGene00016816	1849	20.7456	fp
motifs.meme	23	WBGene00011941	4243	20.7442	fp
motifs.meme	23	WBGene00019489	591	12.425	fp
motifs.meme	23	WBGene00022891	4737	12.3598	fp
motifs.meme	23	WBGene00235280	3345	12.2783	fp
motifs.meme	23	WBGene00016259	234	12.2602	tp
motifs.meme	23	WBGene00021374	1562	12.1192	fp
motifs.meme	23	WBGene00021654	641	12.1044	fp
motifs.meme	23	WBGene00016884	2279	12.0754	fp
motifs.meme	23	WBGene00007722	457	12.0711	fp
motifs.meme	23	WBGene00008588	4174	12.0646	fp
motifs.meme	23	WBGene00007169	4470	12.0545	fp
motifs.meme	23	WBGene00020508	1746	11.9685	fp
motifs.meme	23	WBGene00008579	4141	11.944	fp
motifs.meme	23	WBGene00018349	2910	11.9267	fp
motifs.meme	23	WBGene00007941	1067	11.9208	fp
motifs.meme	23	WBGene00008582	2124	11.9031	fp
motifs.meme	23	WBGene00013877	1244	11.899	fp
motifs.meme	23	WBGene00044612	2461	11.8967	fp
motifs.meme	23	WBGene00017339	1944	11.8927	fp
motifs.meme	23	WBGene00021931	668	11.8049	fp
motifs.meme	23	WBGene00011105	2716	11.743	fp
motifs.meme	23	WBGene00018742	2373	11.7425	fp
motifs.meme	23	WBGene00010968	144	11.7343	tp
motifs.meme	23	WBGene00019228	314	11.7287	tp
motifs.meme	23	WBGene00017037	1800	11.7217	fp
motifs.meme	23	WBGene00206380	1982	11.7215	fp
motifs.meme	23	WBGene00011948	2231	11.7209	fp
motifs.meme	23	WBGene00013573	200	11.7178	tp
motifs.meme	23	WBGene00010003	4173	11.7144	fp
motifs.meme	23	WBGene00007947	23	11.7127	tp
motifs.meme	23	WBGene00021614	2970	11.7119	fp
motifs.meme	23	WBGene00007144	3409	11.7116	fp
motifs.meme	23	WBGene00013171	2424	11.7091	fp
motifs.meme	23	WBGene00015011	3851	11.7089	fp
motifs.meme	23	WBGene00010227	1084	11.708	fp
motifs.meme	23	WBGene00018533	3885	11.7071	fp
motifs.meme	23	WBGene00008741	2664	11.7071	fp
motifs.meme	23	WBGene00050889	891	11.705	fp
motifs.meme	23	WBGene00007097	768	11.7047	fp
motifs.meme	23	WBGene00009886	121	11.6991	tp
motifs.meme	23	WBGene00017041	2390	11.6982	fp
motifs.meme	23	WBGene00018739	2953	11.6977	fp
motifs.meme	23	WBGene00020301	2875	11.6976	fp
motifs.meme	23	WBGene00015408	279	11.6941	tp
motifs.meme	23	WBGene00019882	2957	11.6933	fp
motifs.meme	23	WBGene00009573	2111	2.75531	fp
motifs.meme	23	WBGene00015993	4634	2.62173	fp
motifs.meme	23	WBGene00008032	53	2.48913	tp
motifs.meme	23	WBGene00015496	2444	2.39086	fp
motifs.meme	23	WBGene00013639	4199	2.3052	fp
motifs.meme	23	WBGene00013149	4187	2.02179	fp
motifs.meme	23	WBGene00008412	3471	2.01831	fp
motifs.meme	23	WBGene00020779	3990	1.95927	fp
motifs.meme	23	WBGene00011310	2210	1.91556	fp
motifs.meme	23	WBGene00008742	2667	1.87179	fp
motifs.meme	23	WBGene00007168	3418	1.86773	fp
motifs.meme	23	WBGene00015801	1857	1.83148	fp
motifs.meme	23	WBGene00020510	2949	1.79278	fp
motifs.meme	23	WBGene00017446	4572	1.72456	fp
motifs.meme	23	WBGene00008376	2066	1.70502	fp
motifs.meme	23	WBGene00010926	78	1.70062	tp
motifs.meme	23	WBGene00017373	1972	1.68803	fp
motifs.meme	23	WBGene00018407	2415	1.657	fp
motifs.meme	23	WBGene00018640	2384	1.60705	fp
motifs.meme	23	WBGene00003514	2025	1.59988	fp
motifs.meme	23	WBGene00010985	2218	1.57397	fp
motifs.meme	23	WBGene00010285	2164	1.57188	fp
motifs.meme	23	WBGene00011839	558	1.52541	fp
motifs.meme	23	WBGene00045252	4408	1.46334	fp
motifs.meme	23	WBGene00018522	2341	1.45077	fp
motifs.meme	23	WBGene00015424	3081	1.44957	fp
motifs.meme	23	WBGene00020083	359	1.41941	tp
motifs.meme	23	WBGene00020274	4008	1.4138	fp
motifs.meme	23	WBGene00010879	1105	1.41276	fp
motifs.meme	23	WBGene00020893	602	1.41266	fp
motifs.meme	23	WBGene00018292	929	1.41108	fp
motifs.meme	23	WBGene00019355	237	1.39335	tp
motifs.meme	23	WBGene00009318	2113	1.39018	fp
motifs.meme	23	WBGene00020999	1519	1.38919	fp
motifs.meme	23	WBGene00011680	3613	1.34051	fp
motifs.meme	23	WBGene00016273	2312	1.33694	fp
motifs.meme	23	WBGene00006431	3406	1.33011	fp
motifs.meme	23	WBGene00020929	412	1.32999	tp
motifs.meme	23	WBGene00017865	171	1.31661	tp
motifs.meme	23	WBGene00013123	1369	1.31452	fp
motifs.meme	23	WBGene00007430	4110	1.31273	fp
motifs.meme	23	WBGene00022018	411	1.3104	tp
motifs.meme	23	WBGene00017771	2839	1.3037	fp
motifs.meme	23	WBGene00022579	3971	1.29823	fp
motifs.meme	23	WBGene00044144	2568	1.28447	fp
motifs.meme	23	WBGene00006461	964	1.28023	fp
motifs.meme	23	WBGene00045481	339	1.279	tp
motifs.meme	23	WBGene00018403	911	1.2596	fp
motifs.meme	23	WBGene00007705	3451	1.25918	fp
motifs.meme	23	WBGene00010891	1097	1.25756	fp
motifs.meme	23	WBGene00015629	3306	1.25363	fp
motifs.meme	23	WBGene00016916	267	1.23517	tp
motifs.meme	23	WBGene00022274	2506	1.2293	fp
motifs.meme	23	WBGene00021011	4366	1.22456	fp
motifs.meme	23	WBGene00013181	211	1.22049	tp
motifs.meme	23	WBGene00017837	1973	1.21827	fp
motifs.meme	23	WBGene00020962	4296	1.21375	fp
motifs.meme	23	WBGene00007898	462	1.1884	fp
motifs.meme	23	WBGene00011996	805	1.16151	fp
motifs.meme	23	WBGene00010291	2206	1.14587	fp
motifs.meme	23	WBGene00014097	3757	1.13915	fp
motifs.meme	23	WBGene00016976	809	1.1257	fp
motifs.meme	23	WBGene00010675	2153	1.11952	fp
motifs.meme	23	WBGene00015300	315	1.11851	tp
motifs.meme	23	WBGene00016790	3829	1.11438	fp
motifs.meme	23	WBGene00010678	1186	1.11385	fp
motifs.meme	23	WBGene00015546	199	1.11325	tp
motifs.meme	23	WBGene00020412	1968	1.10975	fp
motifs.meme	23	WBGene00011678	120	1.10177	tp
#
motifs.meme	41	WBGene00017180	653	19996.9	fp
motifs.meme	41	WBGene00006459	430	695.547	fp
motifs.meme	41	WBGene00007479	3428	358.665	fp
motifs.meme	41	WBGene00013573	200	347.775	tp
motifs.meme	41	WBGene00016129	1775	22.1103	fp
motifs.meme	41	WBGene00008288	1029	21.7938	fp
motifs.meme	41	WBGene00017922	4392	19.5893	fp
motifs.meme	41	WBGene00021289	4714	19.5794	fp
motifs.meme	41	WBGene00019750	872	19.5791	fp
motifs.meme	41	WBGene00009318	2113	11.5766	fp
motifs.meme	41	WBGene00012149	2845	11.238	fp
motifs.meme	41	WBGene00015283	1420	11.1766	fp
motifs.meme	41	WBGene00015388	252	11.0928	tp
motifs.meme	41	WBGene00020266	4673	11.0829	fp
motifs.meme	41	WBGene00021027	4268	11.0714	fp
motifs.meme	41	WBGene00020918	2858	10.9969	fp
motifs.meme	41	WBGene00021818	1517	10.9057	fp
motifs.meme	41	WBGene00015952	3027	10.9027	fp
motifs.meme	41	WBGene00016894	195	10.8996	tp
motifs.meme	41	WBGene00022469	3153	10.8976	fp
motifs.meme	41	WBGene00010652	89	10.8961	tp
motifs.meme	41	WBGene00021159	1560	10.8946	fp
motifs.meme	41	WBGene00044358	3264	10.893	fp
motifs.meme	41	WBGene00010843	4188	10.8929	fp
motifs.meme	41	WBGene00007155	2024	10.8917	fp
motifs.meme	41	WBGene00019970	4685	10.891	fp
motifs.meme	41	WBGene00017898	1891	10.8895	fp
motifs.meme	41	WBGene00020550	336	10.8887	tp
motifs.meme	41	WBGene00011640	4555	10.8884	fp
motifs.meme	41	WBGene00021657	4395	10.8884	fp
motifs.meme	41	WBGene00019979	396	10.8883	tp
motifs.meme	41	WBGene00044452	721	10.8879	fp
motifs.meme	41	WBGene00011463	3018	10.8873	fp
motifs.meme	41	WBGene00018742	2373	10.8868	fp
motifs.meme	41	WBGene00010737	791	10.8858	fp
motifs.meme	41	WBGene00011429	3051	10.8858	fp
motifs.meme	41	WBGene00012216	2331	10.8857	fp
motifs.meme	41	WBGene00020116	4760	10.8854	fp
motifs.meme	41	WBGene00016132	264	10.8848	tp
motifs.meme	41	WBGene00019023	4597	10.8844	fp
motifs.meme	41	WBGene00020673	1915	10.8841	fp
motifs.meme	41	WBGene00009011	3549	10.8839	fp
motifs.meme	41	WBGene00020782	4043	10.8838	fp
motifs.meme	41	WBGene00164968	4319	10.8825	fp
motifs.meme	41	WBGene00018757	1871	10.8825	fp
motifs.meme	41	WBGene00022664	356	10.8824	tp
motifs.meme	41	WBGene00012548	520	6.50089	fp
motifs.meme	41	WBGene00020481	4030	6.39104	fp
motifs.meme	41	WBGene00015238	3776	6.24136	fp
motifs.meme	41	WBGene00017914	275	6.24061	tp
motifs.meme	41	WBGene00009328	38	6.23939	tp
motifs.meme	41	WBGene00019776	322	6.23761	tp
motifs.meme	41	WBGene00010833	113	6.16848	tp
motifs.meme	41	WBGene00017950	2347	6.15775	fp
motifs.meme	41	WBGene00012042	165	6.15719	tp
motifs.meme	41	WBGene00021506	4056	6.07728	fp
motifs.meme	41	WBGene00011736	2833	6.07191	fp
motifs.meme	41	WBGene00008096	2991	6.07153	fp
motifs.meme	41	WBGene00017970	2325	6.0699	fp
motifs.meme	41	WBGene00020973	2452	6.06861	fp
motifs.meme	41	WBGene00018222	202	6.06372	tp
#
motifs.meme	79	WBGene00007479	3428	358.66	fp
motifs.meme	79	WBGene00020321	2530	347.771	fp
motifs.meme	79	WBGene00013573	200	347.769	tp
motifs.meme	79	WBGene00009318	2113	22.1169	fp
motifs.meme	79	WBGene00016749	2825	19.7687	fp
motifs.meme	79	WBGene00022287	326	19.5868	tp
motifs.meme	79	WBGene00019782	4689	19.5815	fp
motifs.meme	79	WBGene00045305	406	11.2389	tp
motifs.meme	79	WBGene00021818	1517	11.2229	fp
motifs.meme	79	WBGene00017831	3813	11.0811	fp
motifs.meme	79	WBGene00016677	306	11.0715	tp
motifs.meme	79	WBGene00021835	1957	11.0714	fp
motifs.meme	79	WBGene00014091	299	10.9912	tp
motifs.meme	79	WBGene00044534	4702	10.892	fp
motifs.meme	79	WBGene00008146	49	10.8917	tp
