motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
motifs.meme	5	WBGene00008260	39	1.73499	tp
motifs.meme	5	WBGene00021295	1894	1.72463	fp
motifs.meme	5	WBGene00015752	3905	1.7235	fp
motifs.meme	5	WBGene00020699	4745	1.72226	fp
motifs.meme	5	WBGene00013317	416	1.72188	tp
#
motifs.meme	8	WBGene00011537	985	3674.12	fp
motifs.meme	8	WBGene00012942	282	3670.62	tp
motifs.meme	8	WBGene00019720	2932	116.371	fp
motifs.meme	8	WBGene00012476	1555	114.437	fp
motifs.meme	8	WBGene00007938	2237	114.417	fp
motifs.meme	8	WBGene00009099	4492	114.395	fp
motifs.meme	8	WBGene00017143	3714	114.337	fp
motifs.meme	8	WBGene00013223	3901	114.337	fp
motifs.meme	8	WBGene00021748	1978	114.303	fp
motifs.meme	8	WBGene00017598	2153	114.29	fp
motifs.meme	8	WBGene00010329	160	114.271	tp
motifs.meme	8	WBGene00019404	2573	114.269	fp
motifs.meme	8	WBGene00007479	3428	114.268	fp
motifs.meme	8	WBGene00018184	1800	67.6223	fp
motifs.meme	8	WBGene00013169	3310	66.4702	fp
motifs.meme	8	WBGene00011269	142	65.6408	tp
motifs.meme	8	WBGene00022664	2567	64.6243	fp
motifs.meme	8	WBGene00020401	4414	64.5951	fp
motifs.meme	8	WBGene00018957	1869	64.5922	fp
motifs.meme	8	WBGene00013418	3792	64.5659	fp
motifs.meme	8	WBGene00009315	644	64.5265	fp
motifs.meme	8	WBGene00015280	340	64.5241	tp
motifs.meme	8	WBGene00016109	4329	64.5121	fp
motifs.meme	8	WBGene00119203	893	64.4992	fp
motifs.meme	8	WBGene00016838	2796	64.4865	fp
motifs.meme	8	WBGene00019498	1849	64.4813	fp
motifs.meme	8	WBGene00044705	4740	64.4787	fp
motifs.meme	8	WBGene00009787	930	64.4633	fp
motifs.meme	8	WBGene00007585	1149	64.4623	fp
motifs.meme	8	WBGene00019164	4565	64.445	fp
motifs.meme	8	WBGene00022762	1799	64.445	fp
motifs.meme	8	WBGene00016893	3353	64.4445	fp
motifs.meme	8	WBGene00014176	1615	64.4442	fp
motifs.meme	8	WBGene00014248	735	64.444	fp
motifs.meme	8	WBGene00020245	4080	64.444	fp
motifs.meme	8	WBGene00015801	2010	64.4432	fp
motifs.meme	8	WBGene00017283	1690	64.4425	fp
motifs.meme	8	WBGene00008450	59	64.4424	tp
motifs.meme	8	WBGene00017909	421	64.4421	tp
motifs.meme	8	WBGene00010899	195	64.4416	tp
motifs.meme	8	WBGene00008299	3290	64.4409	fp
motifs.meme	8	WBGene00007606	1158	64.4407	fp
motifs.meme	8	WBGene00017950	330	7.67305	tp
motifs.meme	8	WBGene00018969	252	6.58545	tp
motifs.meme	8	WBGene00019293	3240	6.02508	fp
motifs.meme	8	WBGene00013518	357	5.80357	tp
motifs.meme	8	WBGene00011914	3599	5.69667	fp
motifs.meme	8	WBGene00017605	3907	5.56439	fp
motifs.meme	8	WBGene00015954	2852	5.1721	fp
motifs.meme	8	WBGene00021083	3128	4.82294	fp
motifs.meme	8	WBGene00010976	3505	4.75501	fp
motifs.meme	8	WBGene00185079	1629	4.18246	fp
motifs.meme	8	WBGene00012989	337	4.18006	tp
motifs.meme	8	WBGene00016011	3707	4.15523	fp
motifs.meme	8	WBGene00019237	2955	4.14624	fp
motifs.meme	8	WBGene00021127	776	4.1183	fp
motifs.meme	8	WBGene00017302	2759	4.08867	fp
motifs.meme	8	WBGene00018403	1064	4.08267	fp
motifs.meme	8	WBGene00018655	4636	4.05315	fp
motifs.meme	8	WBGene00077453	4079	4.05138	fp
motifs.meme	8	WBGene00008234	4143	4.05138	fp
motifs.meme	8	WBGene00010464	2344	4.04974	fp
motifs.meme	8	WBGene00013856	2405	4.02008	fp
motifs.meme	8	WBGene00011082	2295	4.01492	fp
motifs.meme	8	WBGene00010348	2327	3.77343	fp
motifs.meme	8	WBGene00017438	289	3.76113	tp
motifs.meme	8	WBGene00016210	400	3.75233	tp
motifs.meme	8	WBGene00020806	532	3.6749	tp
motifs.meme	8	WBGene00007102	1112	3.66575	fp
motifs.meme	8	WBGene00010780	3610	3.63681	fp
motifs.meme	8	WBGene00007155	7	3.63497	tp
motifs.meme	8	WBGene00010319	196	3.62562	tp
motifs.meme	8	WBGene00021509	482	3.62531	tp
motifs.meme	8	WBGene00012033	1509	3.62398	fp
motifs.meme	8	WBGene00021093	2072	3.62277	fp
motifs.meme	8	WBGene00011581	4521	3.62247	fp
motifs.meme	8	WBGene00012113	3797	3.60175	fp
motifs.meme	8	WBGene00010998	2341	3.5999	fp
motifs.meme	8	WBGene00019615	2900	3.5989	fp
motifs.meme	8	WBGene00019631	2144	3.59811	fp
motifs.meme	8	WBGene00020481	4030	3.59757	fp
motifs.meme	8	WBGene00016794	3897	3.59583	fp
motifs.meme	8	WBGene00010396	128	3.59369	tp
motifs.meme	8	WBGene00022633	2598	3.58218	fp
motifs.meme	8	WBGene00017007	1985	3.5779	fp
motifs.meme	8	WBGene00012970	4193	3.56724	fp
motifs.meme	8	WBGene00010069	716	3.56442	fp
motifs.meme	8	WBGene00014000	1404	3.5638	fp
motifs.meme	8	WBGene00020705	1852	3.56193	fp
motifs.meme	8	WBGene00014998	4224	3.56121	fp
motifs.meme	8	WBGene00018762	3814	3.56102	fp
motifs.meme	8	WBGene00017608	3832	3.55974	fp
motifs.meme	8	WBGene00018431	3667	3.55881	fp
motifs.meme	8	WBGene00010006	3518	3.55824	fp
motifs.meme	8	WBGene00019754	789	3.34211	fp
motifs.meme	8	WBGene00013860	249	3.30783	tp
motifs.meme	8	WBGene00013327	1406	3.26984	fp
motifs.meme	8	WBGene00019782	4689	3.23872	fp
motifs.meme	8	WBGene00014213	3825	3.21336	fp
motifs.meme	8	WBGene00018879	807	3.18127	fp
motifs.meme	8	WBGene00022397	453	3.14712	tp
motifs.meme	8	WBGene00043994	540	3.14358	tp
motifs.meme	8	WBGene00013639	4199	3.14289	fp
motifs.meme	8	WBGene00016172	334	3.14003	tp
motifs.meme	8	WBGene00014258	1538	3.13981	fp
motifs.meme	8	WBGene00021687	1709	3.13889	fp
motifs.meme	8	WBGene00016931	2504	2.46611	fp
motifs.meme	8	WBGene00011880	180	2.4093	tp
motifs.meme	8	WBGene00022386	853	2.39422	fp
motifs.meme	8	WBGene00009157	99	2.32794	tp
motifs.meme	8	WBGene00009558	2699	2.32788	fp
motifs.meme	8	WBGene00015768	2508	2.30242	fp
motifs.meme	8	WBGene00021213	526	2.29274	tp
motifs.meme	8	WBGene00017504	4311	2.26878	fp
motifs.meme	8	WBGene00019623	4293	2.26816	fp
motifs.meme	8	WBGene00010979	3080	2.26797	fp
motifs.meme	8	WBGene00045418	1647	2.26622	fp
motifs.meme	8	WBGene00019963	1806	2.26513	fp
motifs.meme	8	WBGene00020043	1078	2.2645	fp
motifs.meme	8	WBGene00017980	2937	2.26239	fp
motifs.meme	8	WBGene00012125	274	2.25628	tp
motifs.meme	8	WBGene00015194	1471	2.22316	fp
motifs.meme	8	WBGene00020231	2577	2.21783	fp
motifs.meme	8	WBGene00017914	2486	2.21133	fp
motifs.meme	8	WBGene00016619	2424	2.17458	fp
motifs.meme	8	WBGene00018789	3130	2.1726	fp
motifs.meme	8	WBGene00007349	2643	2.16114	fp
motifs.meme	8	WBGene00009626	617	2.15735	fp
motifs.meme	8	WBGene00164985	1851	2.15542	fp
motifs.meme	8	WBGene00008677	4171	2.14818	fp
motifs.meme	8	WBGene00008521	2663	2.14569	fp
motifs.meme	8	WBGene00021558	2888	2.14508	fp
motifs.meme	8	WBGene00011917	3526	2.14499	fp
motifs.meme	8	WBGene00019204	490	2.13802	tp
motifs.meme	8	WBGene00022392	4748	2.13014	fp
motifs.meme	8	WBGene00016698	4592	2.12689	fp
motifs.meme	8	WBGene00021732	2896	2.12539	fp
motifs.meme	8	WBGene00017076	792	2.11764	fp
motifs.meme	8	WBGene00022517	539	2.1165	tp
motifs.meme	8	WBGene00013292	2389	2.1156	fp
motifs.meme	8	WBGene00016203	1668	2.11385	fp
motifs.meme	8	WBGene00009865	4137	2.11287	fp
motifs.meme	8	WBGene00044079	484	2.10926	tp
motifs.meme	8	WBGene00011437	4246	2.10911	fp
motifs.meme	8	WBGene00021881	4367	2.10835	fp
motifs.meme	8	WBGene00008432	2261	2.10681	fp
motifs.meme	8	WBGene00019926	4292	2.1054	fp
motifs.meme	8	WBGene00015263	418	2.10253	tp
motifs.meme	8	WBGene00021496	754	2.10231	fp
motifs.meme	8	WBGene00021087	1083	2.09827	fp
motifs.meme	8	WBGene00017356	3696	2.0982	fp
motifs.meme	8	WBGene00009768	620	2.09247	fp
motifs.meme	8	WBGene00009504	114	2.0905	tp
motifs.meme	8	WBGene00015138	3726	2.09015	fp
motifs.meme	8	WBGene00044387	463	2.08726	tp
motifs.meme	8	WBGene00020415	3089	2.08625	fp
motifs.meme	8	WBGene00044355	4410	2.0852	fp
motifs.meme	8	WBGene00019665	4276	2.08327	fp
motifs.meme	8	WBGene00010828	3501	2.08265	fp
motifs.meme	8	WBGene00019571	1087	2.08073	fp
motifs.meme	8	WBGene00008287	929	2.08054	fp
motifs.meme	8	WBGene00009012	3603	2.07926	fp
motifs.meme	8	WBGene00019236	2453	2.07914	fp
motifs.meme	8	WBGene00010054	3601	2.0774	fp
motifs.meme	8	WBGene00015300	2526	2.07679	fp
motifs.meme	8	WBGene00021544	1877	2.07645	fp
motifs.meme	8	WBGene00013131	1382	2.07548	fp
motifs.meme	8	WBGene00021533	2948	2.07527	fp
motifs.meme	8	WBGene00020632	750	2.07445	fp
motifs.meme	8	WBGene00044701	2613	2.07417	fp
motifs.meme	8	WBGene00011112	116	2.07332	tp
motifs.meme	8	WBGene00007247	580	2.07303	fp
motifs.meme	8	WBGene00017781	2391	2.07226	fp
motifs.meme	8	WBGene00045336	882	2.06833	fp
motifs.meme	8	WBGene00014178	2467	2.06826	fp
motifs.meme	8	WBGene00020999	1672	2.0681	fp
motifs.meme	8	WBGene00014262	392	2.06746	tp
motifs.meme	8	WBGene00012821	3204	2.06676	fp
motifs.meme	8	WBGene00008096	2991	2.05811	fp
motifs.meme	8	WBGene00044319	1648	2.05074	fp
motifs.meme	8	WBGene00010318	2361	2.04997	fp
motifs.meme	8	WBGene00011218	1298	2.04964	fp
motifs.meme	8	WBGene00021011	4366	2.04882	fp
motifs.meme	8	WBGene00015137	233	2.0485	tp
motifs.meme	8	WBGene00011854	2329	2.04826	fp
motifs.meme	8	WBGene00016530	763	2.04796	fp
motifs.meme	8	WBGene00010407	1354	2.04781	fp
motifs.meme	8	WBGene00016982	833	2.04771	fp
motifs.meme	8	WBGene00044433	4731	2.04722	fp
motifs.meme	8	WBGene00044485	875	2.04721	fp
motifs.meme	8	WBGene00009625	2294	2.04702	fp
motifs.meme	8	WBGene00020209	1795	2.04579	fp
motifs.meme	8	WBGene00019882	2957	2.04552	fp
motifs.meme	8	WBGene00016458	1700	2.04519	fp
motifs.meme	8	WBGene00017271	4386	2.04483	fp
motifs.meme	8	WBGene00020376	1641	2.0448	fp
motifs.meme	8	WBGene00009496	68	2.04442	tp
motifs.meme	8	WBGene00010455	946	2.04434	fp
motifs.meme	8	WBGene00219436	2629	2.04393	fp
motifs.meme	8	WBGene00009262	1268	2.04362	fp
motifs.meme	8	WBGene00008148	1167	2.04361	fp
motifs.meme	8	WBGene00012291	296	2.04308	tp
motifs.meme	8	WBGene00017905	739	2.04306	fp
motifs.meme	8	WBGene00008512	95	2.04272	tp
motifs.meme	8	WBGene00016674	1753	2.04244	fp
motifs.meme	8	WBGene00016682	809	2.0424	fp
motifs.meme	8	WBGene00044401	2584	2.04201	fp
motifs.meme	8	WBGene00010321	2353	2.03757	fp
motifs.meme	8	WBGene00009653	2733	2.03616	fp
motifs.meme	8	WBGene00020254	799	2.03315	fp
motifs.meme	8	WBGene00011254	3076	2.03178	fp
motifs.meme	8	WBGene00020128	533	2.03121	tp
motifs.meme	8	WBGene00019269	4604	2.03075	fp
motifs.meme	8	WBGene00008776	113	2.03068	tp
motifs.meme	8	WBGene00018615	4331	2.03034	fp
motifs.meme	8	WBGene00016979	2812	2.03029	fp
motifs.meme	8	WBGene00015425	2814	2.03015	fp
motifs.meme	8	WBGene00007883	43	2.02991	tp
motifs.meme	8	WBGene00017852	3838	2.02919	fp
motifs.meme	8	WBGene00009435	1336	2.02918	fp
motifs.meme	8	WBGene00021959	3935	2.02909	fp
motifs.meme	8	WBGene00016136	2394	2.02901	fp
motifs.meme	8	WBGene00044011	4695	2.02851	fp
motifs.meme	8	WBGene00044109	3116	2.02809	fp
motifs.meme	8	WBGene00019062	748	2.02744	fp
motifs.meme	8	WBGene00009364	3614	2.02651	fp
motifs.meme	8	WBGene00015264	2499	2.02296	fp
motifs.meme	8	WBGene00017979	2922	2.02057	fp
motifs.meme	8	WBGene00011640	4555	2.01664	fp
motifs.meme	8	WBGene00019211	2115	2.01358	fp
motifs.meme	8	WBGene00009778	2994	2.01322	fp
motifs.meme	8	WBGene00018763	2938	2.01273	fp
motifs.meme	8	WBGene00015713	318	2.01245	tp
motifs.meme	8	WBGene00015328	2831	2.01209	fp
motifs.meme	8	WBGene00045247	888	2.01198	fp
motifs.meme	8	WBGene00010314	4516	2.01151	fp
motifs.meme	8	WBGene00015021	1575	2.01149	fp
motifs.meme	8	WBGene00012201	1483	2.01141	fp
motifs.meme	8	WBGene00012442	4567	2.01133	fp
motifs.meme	8	WBGene00019286	1045	2.01121	fp
motifs.meme	8	WBGene00022761	4693	2.01107	fp
motifs.meme	8	WBGene00018930	4417	2.01103	fp
motifs.meme	8	WBGene00022194	508	2.01082	tp
motifs.meme	8	WBGene00021210	1791	2.01066	fp
motifs.meme	8	WBGene00009158	104	2.01045	tp
motifs.meme	8	WBGene00016402	822	2.01019	fp
motifs.meme	8	WBGene00007474	2633	2.01017	fp
motifs.meme	8	WBGene00022623	524	2.01006	tp
motifs.meme	8	WBGene00019572	2881	2.01	fp
motifs.meme	8	WBGene00009444	3540	2.00987	fp
motifs.meme	8	WBGene00017015	4413	2.00985	fp
motifs.meme	8	WBGene00007898	615	2.00955	fp
motifs.meme	8	WBGene00011630	4536	2.00945	fp
motifs.meme	8	WBGene00014089	309	2.00945	tp
motifs.meme	8	WBGene00016678	3704	2.00941	fp
motifs.meme	8	WBGene00008453	2253	2.00941	fp
motifs.meme	8	WBGene00016148	3728	2.00937	fp
motifs.meme	8	WBGene00009679	2291	2.00928	fp
motifs.meme	8	WBGene00007531	1142	2.00925	fp
motifs.meme	8	WBGene00020699	4745	2.00915	fp
motifs.meme	8	WBGene00007950	604	2.00904	fp
motifs.meme	8	WBGene00016494	3887	2.0089	fp
motifs.meme	8	WBGene00017782	2017	2.00884	fp
motifs.meme	8	WBGene00016288	3045	2.00871	fp
motifs.meme	8	WBGene00014036	3711	2.0087	fp
motifs.meme	8	WBGene00018641	2384	2.00865	fp
motifs.meme	8	WBGene00019803	537	2.00864	tp
motifs.meme	8	WBGene00007740	4471	2.00862	fp
motifs.meme	8	WBGene00010426	4547	2.0085	fp
motifs.meme	8	WBGene00019185	2964	2.00832	fp
motifs.meme	8	WBGene00016627	972	2.00816	fp
motifs.meme	8	WBGene00017037	1953	2.00816	fp
motifs.meme	8	WBGene00011805	3527	2.00811	fp
motifs.meme	8	WBGene00013967	1394	2.00777	fp
motifs.meme	8	WBGene00009683	4542	2.00773	fp
motifs.meme	8	WBGene00016134	286	2.00768	tp
motifs.meme	8	WBGene00009528	2346	2.00766	fp
motifs.meme	8	WBGene00018638	1853	2.00754	fp
motifs.meme	8	WBGene00008043	901	2.00753	fp
motifs.meme	8	WBGene00009774	2292	2.00752	fp
motifs.meme	8	WBGene00020377	4434	2.00723	fp
motifs.meme	8	WBGene00022466	4054	2.00681	fp
motifs.meme	8	WBGene00010582	3544	2.00616	fp
motifs.meme	8	WBGene00010057	167	1.50239	tp
motifs.meme	8	WBGene00022679	542	1.43617	tp
motifs.meme	8	WBGene00016133	2741	1.39724	fp
motifs.meme	8	WBGene00007420	33	1.36341	tp
motifs.meme	8	WBGene00020929	2623	1.34186	fp
motifs.meme	8	WBGene00022175	454	1.33366	tp
motifs.meme	8	WBGene00016663	805	1.29696	fp
motifs.meme	8	WBGene00009901	940	1.29022	fp
motifs.meme	8	WBGene00018041	1898	1.27767	fp
motifs.meme	8	WBGene00016667	4659	1.26932	fp
motifs.meme	8	WBGene00011646	1008	1.26918	fp
motifs.meme	8	WBGene00007863	4126	1.26655	fp
motifs.meme	8	WBGene00009967	2999	1.26602	fp
motifs.meme	8	WBGene00008073	2983	1.26514	fp
motifs.meme	8	WBGene00010174	3643	1.26394	fp
motifs.meme	8	WBGene00016105	984	1.26167	fp
motifs.meme	8	WBGene00019484	4289	1.26019	fp
motifs.meme	8	WBGene00015122	310	1.25691	tp
motifs.meme	8	WBGene00020294	2563	1.25549	fp
motifs.meme	8	WBGene00022503	432	1.25489	tp
motifs.meme	8	WBGene00044020	1050	1.2537	fp
motifs.meme	8	WBGene00017397	4401	1.25131	fp
motifs.meme	8	WBGene00016751	2766	1.24528	fp
motifs.meme	8	WBGene00010143	4509	1.2427	fp
motifs.meme	8	WBGene00019009	2903	1.23578	fp
motifs.meme	8	WBGene00077539	1773	1.2344	fp
motifs.meme	8	WBGene00019184	266	1.23386	tp
motifs.meme	8	WBGene00006415	1099	1.22335	fp
motifs.meme	8	WBGene00019902	2885	1.21427	fp
motifs.meme	8	WBGene00017278	2520	1.2139	fp
motifs.meme	8	WBGene00019866	439	1.21215	tp
motifs.meme	8	WBGene00017835	253	1.21036	tp
motifs.meme	8	WBGene00164973	869	1.20938	fp
motifs.meme	8	WBGene00011447	210	1.20929	tp
motifs.meme	8	WBGene00010285	147	1.20764	tp
motifs.meme	8	WBGene00010003	4173	1.20737	fp
motifs.meme	8	WBGene00009988	621	1.20687	fp
motifs.meme	8	WBGene00018376	2479	1.20578	fp
motifs.meme	8	WBGene00044297	897	1.20569	fp
motifs.meme	8	WBGene00012077	3210	1.20546	fp
motifs.meme	8	WBGene00013287	3073	1.20544	fp
motifs.meme	8	WBGene00012042	2376	1.20447	fp
motifs.meme	8	WBGene00015926	1842	1.20372	fp
motifs.meme	8	WBGene00014181	387	1.20332	tp
motifs.meme	8	WBGene00003514	8	1.20169	tp
motifs.meme	8	WBGene00008777	85	1.2013	tp
motifs.meme	8	WBGene00016429	369	1.20119	tp
motifs.meme	8	WBGene00021148	2860	1.20065	fp
motifs.meme	8	WBGene00011762	2350	1.19879	fp
motifs.meme	8	WBGene00018077	2950	1.19789	fp
motifs.meme	8	WBGene00021324	1662	1.19746	fp
motifs.meme	8	WBGene00017160	1777	1.19713	fp
motifs.meme	8	WBGene00008757	3299	1.19678	fp
motifs.meme	8	WBGene00021876	441	1.19594	tp
motifs.meme	8	WBGene00021131	4335	1.19529	fp
motifs.meme	8	WBGene00017263	2054	1.19521	fp
motifs.meme	8	WBGene00017569	2459	1.19473	fp
motifs.meme	8	WBGene00016386	769	1.19281	fp
motifs.meme	8	WBGene00007797	1169	1.19267	fp
motifs.meme	8	WBGene00012031	2819	1.19178	fp
motifs.meme	8	WBGene00018173	738	1.19155	fp
motifs.meme	8	WBGene00019718	2531	1.19128	fp
motifs.meme	8	WBGene00011310	193	1.19115	tp
motifs.meme	8	WBGene00013573	2411	1.19068	fp
motifs.meme	8	WBGene00015131	270	1.19051	tp
motifs.meme	8	WBGene00010051	3543	1.19035	fp
motifs.meme	8	WBGene00009867	3014	1.18984	fp
motifs.meme	8	WBGene00013204	1581	1.18936	fp
motifs.meme	8	WBGene00012811	2462	1.18843	fp
motifs.meme	8	WBGene00011331	148	1.18825	tp
motifs.meme	8	WBGene00010297	932	1.18792	fp
motifs.meme	8	WBGene00022248	4053	1.18739	fp
motifs.meme	8	WBGene00019829	1055	1.17917	fp
motifs.meme	8	WBGene00011796	124	1.17864	tp
motifs.meme	8	WBGene00020736	495	1.1764	tp
motifs.meme	8	WBGene00009274	1372	1.17586	fp
motifs.meme	8	WBGene00010698	3011	1.17461	fp
motifs.meme	8	WBGene00022191	772	1.17428	fp
motifs.meme	8	WBGene00020844	1068	1.17426	fp
motifs.meme	8	WBGene00019749	2969	1.17415	fp
motifs.meme	8	WBGene00022391	788	1.17406	fp
motifs.meme	8	WBGene00022260	1780	1.17288	fp
motifs.meme	8	WBGene00013902	399	1.17264	tp
motifs.meme	8	WBGene00019287	844	1.17256	fp
motifs.meme	8	WBGene00017570	1036	1.17235	fp
motifs.meme	8	WBGene00021506	4056	1.17214	fp
motifs.meme	8	WBGene00008930	3515	1.17195	fp
motifs.meme	8	WBGene00016262	4407	1.17194	fp
motifs.meme	8	WBGene00007755	2231	1.17186	fp
motifs.meme	8	WBGene00011727	2343	1.17184	fp
motifs.meme	8	WBGene00013264	677	1.17165	fp
motifs.meme	8	WBGene00020702	504	1.17161	tp
motifs.meme	8	WBGene00022282	4299	1.17145	fp
motifs.meme	8	WBGene00021112	1767	1.17144	fp
motifs.meme	8	WBGene00010559	933	1.17132	fp
motifs.meme	8	WBGene00013387	2792	1.17122	fp
motifs.meme	8	WBGene00016314	2523	1.1708	fp
motifs.meme	8	WBGene00016657	335	1.17058	tp
motifs.meme	8	WBGene00015672	4428	1.17003	fp
motifs.meme	8	WBGene00014233	350	1.16972	tp
motifs.meme	8	WBGene00021508	2015	1.169	fp
motifs.meme	8	WBGene00019772	2527	1.16862	fp
motifs.meme	8	WBGene00016496	3806	1.1682	fp
motifs.meme	8	WBGene00015053	861	1.16804	fp
motifs.meme	8	WBGene00007273	1141	1.16781	fp
motifs.meme	8	WBGene00006217	2213	1.16747	fp
motifs.meme	8	WBGene00017998	402	1.16742	tp
motifs.meme	8	WBGene00020690	2554	1.16018	fp
motifs.meme	8	WBGene00011980	3750	1.15787	fp
motifs.meme	8	WBGene00008894	3301	1.15765	fp
motifs.meme	8	WBGene00015551	1868	1.15707	fp
motifs.meme	8	WBGene00013459	959	1.15669	fp
motifs.meme	8	WBGene00008008	1196	1.15647	fp
motifs.meme	8	WBGene00019944	565	1.15637	tp
motifs.meme	8	WBGene00020125	460	1.15564	tp
motifs.meme	8	WBGene00016101	396	1.15535	tp
motifs.meme	8	WBGene00016423	2841	1.15532	fp
motifs.meme	8	WBGene00018697	2927	1.15522	fp
motifs.meme	8	WBGene00021016	3260	1.15516	fp
motifs.meme	8	WBGene00013328	2470	1.15513	fp
motifs.meme	8	WBGene00019909	563	1.15478	tp
motifs.meme	8	WBGene00016933	967	1.15463	fp
motifs.meme	8	WBGene00013021	1578	1.15412	fp
motifs.meme	8	WBGene00007978	1201	1.15393	fp
motifs.meme	8	WBGene00021155	3996	1.15389	fp
motifs.meme	8	WBGene00014107	4558	1.15373	fp
motifs.meme	8	WBGene00012917	2392	1.15333	fp
motifs.meme	8	WBGene00012951	1389	1.15324	fp
motifs.meme	8	WBGene00012032	159	1.15324	tp
motifs.meme	8	WBGene00022314	4358	1.1532	fp
motifs.meme	8	WBGene00016009	2112	1.15299	fp
motifs.meme	8	WBGene00019957	500	1.15292	tp
motifs.meme	8	WBGene00007688	3274	1.15288	fp
motifs.meme	8	WBGene00020181	2200	1.15281	fp
motifs.meme	8	WBGene00008639	1215	1.15262	fp
motifs.meme	8	WBGene00015786	770	1.15243	fp
motifs.meme	8	WBGene00017577	4622	1.15185	fp
motifs.meme	8	WBGene00010840	1255	1.14351	fp
motifs.meme	8	WBGene00009216	4496	1.1428	fp
motifs.meme	8	WBGene00009331	103	1.14179	tp
motifs.meme	8	WBGene00011326	183	1.14052	tp
motifs.meme	8	WBGene00013934	2855	1.13972	fp
motifs.meme	8	WBGene00010867	2722	1.13902	fp
motifs.meme	8	WBGene00019774	4334	1.1385	fp
motifs.meme	8	WBGene00011864	1560	1.1384	fp
motifs.meme	8	WBGene00044679	879	1.13829	fp
motifs.meme	8	WBGene00022601	4727	1.13813	fp
motifs.meme	8	WBGene00017138	1635	1.13785	fp
motifs.meme	8	WBGene00011739	1424	1.13726	fp
motifs.meme	8	WBGene00015696	3251	1.13702	fp
