motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
motifs.meme	15	WBGene00013161	976	12.8807	fp
motifs.meme	15	WBGene00022067	1409	12.8798	fp
motifs.meme	15	WBGene00014000	950	12.8652	fp
motifs.meme	15	WBGene00013279	60	12.8637	tp
motifs.meme	15	WBGene00009702	4533	12.8573	fp
motifs.meme	15	WBGene00013804	986	12.8565	fp
motifs.meme	15	WBGene00008754	3277	12.854	fp
motifs.meme	15	WBGene00013225	3821	12.8536	fp
motifs.meme	15	WBGene00021693	327	12.8534	fp
motifs.meme	15	WBGene00008745	3474	12.8525	fp
motifs.meme	15	WBGene00021753	3940	12.8487	fp
motifs.meme	15	WBGene00015250	2922	12.8474	fp
motifs.meme	15	WBGene00023500	3071	12.8462	fp
motifs.meme	15	WBGene00013684	4577	12.8439	fp
motifs.meme	15	WBGene00010243	205	12.8437	fp
motifs.meme	15	WBGene00020705	1398	12.8388	fp
motifs.meme	15	WBGene00011225	2803	12.8351	fp
motifs.meme	15	WBGene00015382	342	12.8341	fp
motifs.meme	15	WBGene00013002	956	12.8341	fp
motifs.meme	15	WBGene00021593	565	12.8315	fp
motifs.meme	15	WBGene00008541	4477	12.8273	fp
motifs.meme	15	WBGene00006445	2754	12.8253	fp
motifs.meme	15	WBGene00013899	2102	12.8201	fp
motifs.meme	15	WBGene00017025	1407	12.8161	fp
motifs.meme	15	WBGene00016439	3826	12.8143	fp
motifs.meme	15	WBGene00021008	378	12.8127	fp
motifs.meme	15	WBGene00019491	4091	12.8123	fp
motifs.meme	15	WBGene00015581	1615	12.8118	fp
motifs.meme	15	WBGene00012755	2869	12.8008	fp
motifs.meme	15	WBGene00044924	4007	12.7485	fp
motifs.meme	15	WBGene00011109	815	12.7067	fp
motifs.meme	15	WBGene00021831	1227	12.7015	fp
motifs.meme	15	WBGene00015729	377	12.6825	fp
motifs.meme	15	WBGene00020740	2738	12.6763	fp
motifs.meme	15	WBGene00022881	3933	12.6729	fp
motifs.meme	15	WBGene00016416	4586	12.6718	fp
motifs.meme	15	WBGene00007337	3098	12.6704	fp
motifs.meme	15	WBGene00019834	4746	12.6635	fp
motifs.meme	15	WBGene00016288	3162	12.663	fp
motifs.meme	15	WBGene00014244	3698	12.6597	fp
motifs.meme	15	WBGene00012363	2877	12.6597	fp
motifs.meme	15	WBGene00011678	2448	12.6577	fp
motifs.meme	15	WBGene00017428	366	12.6577	fp
motifs.meme	15	WBGene00015001	3731	12.6554	fp
motifs.meme	15	WBGene00010732	2819	12.6542	fp
motifs.meme	15	WBGene00012806	930	12.6531	fp
motifs.meme	15	WBGene00013710	4609	12.652	fp
motifs.meme	15	WBGene00010367	4221	12.6519	fp
motifs.meme	15	WBGene00019892	4018	12.6514	fp
motifs.meme	15	WBGene00009708	25	12.6507	tp
motifs.meme	15	WBGene00015005	4667	12.6505	fp
motifs.meme	15	WBGene00007778	155	12.6502	fp
motifs.meme	15	WBGene00016920	2001	12.6499	fp
motifs.meme	15	WBGene00012190	3151	12.649	fp
motifs.meme	15	WBGene00015027	4583	12.6471	fp
motifs.meme	15	WBGene00010327	1913	12.6456	fp
motifs.meme	15	WBGene00015903	1260	12.6455	fp
motifs.meme	15	WBGene00004824	644	12.6447	fp
motifs.meme	15	WBGene00008369	2800	12.6445	fp
motifs.meme	15	WBGene00013459	505	12.644	fp
motifs.meme	15	WBGene00012358	2961	12.6437	fp
motifs.meme	15	WBGene00009174	797	12.6435	fp
motifs.meme	15	WBGene00018776	1353	12.6434	fp
motifs.meme	15	WBGene00020137	2165	12.6399	fp
motifs.meme	15	WBGene00011641	937	12.639	fp
motifs.meme	15	WBGene00010747	2468	12.6389	fp
motifs.meme	15	WBGene00044007	2656	12.6384	fp
motifs.meme	15	WBGene00009369	777	12.6374	fp
motifs.meme	15	WBGene00015899	1309	12.6373	fp
motifs.meme	15	WBGene00017831	3813	12.637	fp
motifs.meme	15	WBGene00013800	3167	12.6352	fp
motifs.meme	15	WBGene00015296	3730	12.635	fp
motifs.meme	15	WBGene00010613	3322	12.6328	fp
motifs.meme	15	WBGene00012487	244	12.6322	fp
motifs.meme	15	WBGene00009575	3623	12.632	fp
motifs.meme	15	WBGene00015059	269	12.6307	fp
motifs.meme	15	WBGene00008768	3496	12.6303	fp
motifs.meme	15	WBGene00008603	1802	12.63	fp
motifs.meme	15	WBGene00016641	3880	12.6278	fp
motifs.meme	15	WBGene00021748	1524	12.6266	fp
motifs.meme	15	WBGene00011065	820	12.6263	fp
motifs.meme	15	WBGene00019568	77	12.6263	tp
motifs.meme	15	WBGene00018489	3717	12.6253	fp
motifs.meme	15	WBGene00012343	3765	12.6247	fp
motifs.meme	15	WBGene00007431	2338	12.6242	fp
motifs.meme	15	WBGene00009014	2771	12.6237	fp
motifs.meme	15	WBGene00009903	2475	12.6225	fp
motifs.meme	15	WBGene00013540	251	12.6217	fp
motifs.meme	15	WBGene00006255	4465	12.6209	fp
motifs.meme	15	WBGene00021682	4048	12.6197	fp
motifs.meme	15	WBGene00018349	3027	12.6187	fp
motifs.meme	15	WBGene00010305	3502	12.6184	fp
motifs.meme	15	WBGene00010662	4508	12.6183	fp
motifs.meme	15	WBGene00016040	4639	12.6161	fp
motifs.meme	15	WBGene00008481	1762	12.6143	fp
motifs.meme	15	WBGene00007089	3400	12.6139	fp
motifs.meme	15	WBGene00022665	3061	12.6065	fp
motifs.meme	15	WBGene00011046	3318	12.6052	fp
motifs.meme	15	WBGene00014083	3828	12.6035	fp
motifs.meme	15	WBGene00011760	2910	12.603	fp
motifs.meme	15	WBGene00019304	4343	12.5995	fp
motifs.meme	15	WBGene00011985	3748	12.5981	fp
motifs.meme	15	WBGene00010331	3119	12.5954	fp
motifs.meme	15	WBGene00015524	1533	12.5056	fp
motifs.meme	15	WBGene00010387	3115	12.4948	fp
motifs.meme	15	WBGene00044805	3384	12.4777	fp
motifs.meme	15	WBGene00007556	676	12.4736	fp
motifs.meme	15	WBGene00012578	1163	12.4697	fp
motifs.meme	15	WBGene00021646	1480	12.4671	fp
motifs.meme	15	WBGene00020236	403	12.4633	fp
motifs.meme	15	WBGene00010620	795	12.4604	fp
motifs.meme	15	WBGene00011015	2289	12.4589	fp
motifs.meme	15	WBGene00012223	3317	12.4557	fp
motifs.meme	15	WBGene00010582	3544	12.4537	fp
motifs.meme	15	WBGene00009452	859	12.4493	fp
motifs.meme	15	WBGene00015822	2482	12.4476	fp
motifs.meme	15	WBGene00022348	3918	12.4458	fp
motifs.meme	15	WBGene00011456	548	12.4457	fp
motifs.meme	15	WBGene00016002	1569	12.4393	fp
motifs.meme	15	WBGene00021676	1366	12.4393	fp
motifs.meme	15	WBGene00017283	1236	12.4345	fp
motifs.meme	15	WBGene00013189	1003	12.4323	fp
motifs.meme	15	WBGene00022018	2739	12.4282	fp
motifs.meme	15	WBGene00011500	1023	12.4274	fp
motifs.meme	15	WBGene00010109	2451	12.4235	fp
motifs.meme	15	WBGene00007613	3304	12.4228	fp
motifs.meme	15	WBGene00044648	1408	12.4202	fp
motifs.meme	15	WBGene00020756	1412	12.4191	fp
motifs.meme	15	WBGene00010478	2301	12.4189	fp
motifs.meme	15	WBGene00045060	3375	12.4175	fp
motifs.meme	15	WBGene00014216	4569	12.4161	fp
motifs.meme	15	WBGene00019236	2570	12.416	fp
motifs.meme	15	WBGene00018678	1523	12.4154	fp
motifs.meme	15	WBGene00009556	841	12.4147	fp
motifs.meme	15	WBGene00020631	3265	12.4145	fp
motifs.meme	15	WBGene00022609	4279	12.4144	fp
motifs.meme	15	WBGene00009930	907	12.4144	fp
motifs.meme	15	WBGene00015064	1158	12.4138	fp
motifs.meme	15	WBGene00021637	4068	12.4135	fp
motifs.meme	15	WBGene00020578	4729	12.4123	fp
motifs.meme	15	WBGene00015592	105	12.4119	tp
motifs.meme	15	WBGene00009713	780	12.4092	fp
motifs.meme	15	WBGene00006509	653	12.4086	fp
motifs.meme	15	WBGene00013156	3906	12.4031	fp
motifs.meme	15	WBGene00008142	149	12.4024	fp
motifs.meme	15	WBGene00007633	15	12.402	tp
motifs.meme	15	WBGene00021057	1464	12.4003	fp
motifs.meme	15	WBGene00019898	4090	12.3959	fp
motifs.meme	15	WBGene00007531	688	12.3893	fp
motifs.meme	15	WBGene00012234	988	12.3853	fp
motifs.meme	15	WBGene00016073	3786	12.2937	fp
motifs.meme	15	WBGene00022749	3985	12.292	fp
motifs.meme	15	WBGene00008113	3283	12.2825	fp
motifs.meme	15	WBGene00011468	1856	12.2812	fp
motifs.meme	15	WBGene00010771	4204	12.2812	fp
motifs.meme	15	WBGene00022842	440	12.2738	fp
motifs.meme	15	WBGene00015298	2928	12.2724	fp
motifs.meme	15	WBGene00017657	2107	12.2656	fp
motifs.meme	15	WBGene00007511	4445	12.2614	fp
motifs.meme	15	WBGene00011253	3589	12.2612	fp
motifs.meme	15	WBGene00021765	1180	12.2551	fp
motifs.meme	15	WBGene00009285	3634	12.2541	fp
motifs.meme	15	WBGene00011820	3517	12.2541	fp
motifs.meme	15	WBGene00007854	4469	12.2533	fp
motifs.meme	15	WBGene00015622	2534	12.2531	fp
motifs.meme	15	WBGene00018482	1434	12.2529	fp
motifs.meme	15	WBGene00017767	1506	12.2523	fp
motifs.meme	15	WBGene00013214	969	12.2523	fp
motifs.meme	15	WBGene00012034	1890	12.2517	fp
motifs.meme	15	WBGene00019400	3988	12.251	fp
motifs.meme	15	WBGene00016033	2078	12.2485	fp
motifs.meme	15	WBGene00012536	4252	12.2469	fp
motifs.meme	15	WBGene00017647	4338	12.2468	fp
motifs.meme	15	WBGene00015570	359	12.246	fp
motifs.meme	15	WBGene00009269	3110	12.2457	fp
motifs.meme	15	WBGene00010136	4136	12.2456	fp
motifs.meme	15	WBGene00011302	3596	12.2432	fp
motifs.meme	15	WBGene00019490	1375	12.2426	fp
motifs.meme	15	WBGene00013295	2099	12.2418	fp
motifs.meme	15	WBGene00021270	3944	12.2417	fp
motifs.meme	15	WBGene00018431	3667	12.2412	fp
motifs.meme	15	WBGene00011335	2476	12.2411	fp
motifs.meme	15	WBGene00013035	3759	12.2411	fp
motifs.meme	15	WBGene00012015	3670	12.2406	fp
motifs.meme	15	WBGene00008722	3487	12.2397	fp
motifs.meme	15	WBGene00013529	1126	12.2393	fp
motifs.meme	15	WBGene00018044	4324	12.2392	fp
motifs.meme	15	WBGene00010006	3518	12.2392	fp
motifs.meme	15	WBGene00015472	1191	12.2376	fp
motifs.meme	15	WBGene00017005	1604	12.2371	fp
motifs.meme	15	WBGene00010306	2842	12.2355	fp
motifs.meme	15	WBGene00000263	2314	12.235	fp
motifs.meme	15	WBGene00009734	891	12.2349	fp
motifs.meme	15	WBGene00206483	3365	12.2347	fp
motifs.meme	15	WBGene00010046	19	12.2342	tp
motifs.meme	15	WBGene00019021	4595	12.2337	fp
motifs.meme	15	WBGene00007929	2353	12.2337	fp
motifs.meme	15	WBGene00011975	1018	12.2334	fp
motifs.meme	15	WBGene00022650	4744	12.2334	fp
motifs.meme	15	WBGene00021093	1618	12.2333	fp
motifs.meme	15	WBGene00015373	4593	12.2333	fp
motifs.meme	15	WBGene00219436	2746	12.2332	fp
motifs.meme	15	WBGene00007391	678	12.2331	fp
motifs.meme	15	WBGene00008774	3477	12.233	fp
motifs.meme	15	WBGene00044604	1362	12.2317	fp
motifs.meme	15	WBGene00019776	2650	12.2317	fp
motifs.meme	15	WBGene00018836	1601	12.2291	fp
motifs.meme	15	WBGene00013321	2964	12.2283	fp
motifs.meme	15	WBGene00021430	3032	12.2282	fp
motifs.meme	15	WBGene00013176	933	12.2278	fp
motifs.meme	15	WBGene00011331	1864	12.2275	fp
motifs.meme	15	WBGene00008894	3301	12.2267	fp
motifs.meme	15	WBGene00014214	1166	12.2266	fp
motifs.meme	15	WBGene00009927	4152	12.2266	fp
motifs.meme	15	WBGene00008731	2389	12.2266	fp
motifs.meme	15	WBGene00016048	2930	12.2265	fp
motifs.meme	15	WBGene00007144	3409	12.226	fp
motifs.meme	15	WBGene00011436	1902	12.2258	fp
motifs.meme	15	WBGene00020194	2221	12.2253	fp
motifs.meme	15	WBGene00018781	1469	12.2214	fp
motifs.meme	15	WBGene00010338	808	12.2213	fp
motifs.meme	15	WBGene00077489	3258	12.2211	fp
motifs.meme	15	WBGene00044297	443	12.2209	fp
motifs.meme	15	WBGene00011952	2585	12.2206	fp
motifs.meme	15	WBGene00011298	1030	12.2202	fp
motifs.meme	15	WBGene00011856	1898	12.2201	fp
motifs.meme	15	WBGene00021080	1503	12.2196	fp
motifs.meme	15	WBGene00016677	2634	12.2195	fp
motifs.meme	15	WBGene00017663	1976	12.2193	fp
motifs.meme	15	WBGene00013996	4229	12.2192	fp
motifs.meme	15	WBGene00017502	620	12.219	fp
motifs.meme	15	WBGene00012188	3700	12.2189	fp
motifs.meme	15	WBGene00007861	4466	12.2188	fp
motifs.meme	15	WBGene00016495	1437	12.2187	fp
motifs.meme	15	WBGene00016469	3751	12.2187	fp
motifs.meme	15	WBGene00008714	195	12.2185	fp
motifs.meme	15	WBGene00017910	100	12.2155	tp
motifs.meme	15	WBGene00007764	1769	12.2146	fp
motifs.meme	15	WBGene00021892	75	12.214	tp
motifs.meme	15	WBGene00013398	3323	12.2138	fp
motifs.meme	15	WBGene00017041	2089	12.2136	fp
motifs.meme	15	WBGene00019067	589	12.2136	fp
motifs.meme	15	WBGene00019228	2642	12.2128	fp
motifs.meme	15	WBGene00044662	2677	12.2123	fp
motifs.meme	15	WBGene00016658	3356	12.2122	fp
motifs.meme	15	WBGene00009729	805	12.2119	fp
motifs.meme	15	WBGene00018078	2516	12.2114	fp
motifs.meme	15	WBGene00019812	324	12.2082	fp
motifs.meme	15	WBGene00008387	4134	12.2081	fp
motifs.meme	15	WBGene00020491	1504	12.2072	fp
motifs.meme	15	WBGene00077693	2659	12.2072	fp
motifs.meme	15	WBGene00018301	3212	12.2063	fp
motifs.meme	15	WBGene00013989	1104	12.2055	fp
motifs.meme	15	WBGene00017651	2872	12.2054	fp
motifs.meme	15	WBGene00008455	3475	12.2052	fp
motifs.meme	15	WBGene00017748	2091	12.2045	fp
motifs.meme	15	WBGene00012747	3140	12.2018	fp
motifs.meme	15	WBGene00020526	4755	12.2015	fp
motifs.meme	15	WBGene00011444	2802	12.2006	fp
motifs.meme	15	WBGene00016129	1474	12.1996	fp
motifs.meme	15	WBGene00013158	4226	12.1992	fp
motifs.meme	15	WBGene00011727	2460	12.1989	fp
motifs.meme	15	WBGene00019572	2998	12.1987	fp
motifs.meme	15	WBGene00011823	2864	12.1623	fp
motifs.meme	15	WBGene00016263	1266	11.4063	fp
motifs.meme	15	WBGene00015644	2881	8.1649	fp
motifs.meme	15	WBGene00016989	1477	7.32755	fp
motifs.meme	15	WBGene00021253	2686	6.98111	fp
motifs.meme	15	WBGene00013318	34	6.95036	tp
motifs.meme	15	WBGene00016458	1246	6.92811	fp
motifs.meme	15	WBGene00018390	1242	6.91381	fp
motifs.meme	15	WBGene00010815	911	6.76351	fp
motifs.meme	15	WBGene00016809	1993	6.73717	fp
motifs.meme	15	WBGene00010829	4532	6.67511	fp
motifs.meme	15	WBGene00019298	1211	6.55468	fp
motifs.meme	15	WBGene00011969	3537	6.5369	fp
motifs.meme	15	WBGene00045434	3984	6.53619	fp
motifs.meme	15	WBGene00007688	3274	6.53246	fp
motifs.meme	15	WBGene00015091	925	6.52639	fp
motifs.meme	15	WBGene00044345	1222	6.5188	fp
motifs.meme	15	WBGene00015970	4310	6.51595	fp
motifs.meme	15	WBGene00044455	442	6.50403	fp
motifs.meme	15	WBGene00010080	895	6.50065	fp
motifs.meme	15	WBGene00018571	569	6.47407	fp
motifs.meme	15	WBGene00007744	736	6.31582	fp
motifs.meme	15	WBGene00022759	3924	6.31193	fp
motifs.meme	15	WBGene00011498	2813	6.29857	fp
motifs.meme	15	WBGene00014197	39	6.29774	tp
motifs.meme	15	WBGene00017569	2576	6.28373	fp
motifs.meme	15	WBGene00009784	3538	6.2669	fp
motifs.meme	15	WBGene00017886	1305	6.17497	fp
motifs.meme	15	WBGene00008080	3433	6.17217	fp
motifs.meme	15	WBGene00013235	1071	6.15139	fp
motifs.meme	15	WBGene00016333	1329	6.14454	fp
motifs.meme	15	WBGene00018758	3817	6.14413	fp
motifs.meme	15	WBGene00009084	3635	6.13623	fp
motifs.meme	15	WBGene00008951	919	6.13609	fp
motifs.meme	15	WBGene00013322	1954	6.13242	fp
motifs.meme	15	WBGene00015529	3756	6.13202	fp
motifs.meme	15	WBGene00011172	3337	6.13153	fp
motifs.meme	15	WBGene00009848	1808	6.13077	fp
motifs.meme	15	WBGene00006242	27	6.12386	tp
motifs.meme	15	WBGene00045146	412	6.1231	fp
motifs.meme	15	WBGene00015696	95	6.12182	tp
motifs.meme	15	WBGene00012149	2962	6.12143	fp
motifs.meme	15	WBGene00007735	4	6.11679	tp
motifs.meme	15	WBGene00008533	3470	6.11573	fp
motifs.meme	15	WBGene00014079	1006	6.10956	fp
motifs.meme	15	WBGene00008989	2359	6.10448	fp
motifs.meme	15	WBGene00017916	3843	6.10346	fp
motifs.meme	15	WBGene00013159	227	6.09209	fp
motifs.meme	15	WBGene00044569	623	6.08859	fp
motifs.meme	15	WBGene00016445	4350	6.08662	fp
motifs.meme	15	WBGene00007528	681	6.07707	fp
motifs.meme	15	WBGene00016406	1417	6.07612	fp
motifs.meme	15	WBGene00008986	3511	6.07454	fp
motifs.meme	15	WBGene00010843	4188	5.95328	fp
motifs.meme	15	WBGene00012479	1016	5.95303	fp
motifs.meme	15	WBGene00013198	4185	5.93717	fp
motifs.meme	15	WBGene00013376	1048	5.93609	fp
motifs.meme	15	WBGene00008874	463	5.91412	fp
motifs.meme	15	WBGene00021035	1627	5.91346	fp
motifs.meme	15	WBGene00008346	4140	5.91057	fp
motifs.meme	15	WBGene00016353	1599	5.88047	fp
motifs.meme	15	WBGene00020298	1511	5.87975	fp
motifs.meme	15	WBGene00022778	3346	5.75399	fp
motifs.meme	15	WBGene00007234	667	5.74225	fp
motifs.meme	15	WBGene00013736	965	5.73312	fp
motifs.meme	15	WBGene00012780	4181	5.73274	fp
motifs.meme	15	WBGene00009904	2437	5.72981	fp
motifs.meme	15	WBGene00015740	2047	5.72686	fp
motifs.meme	15	WBGene00019111	293	5.7263	fp
motifs.meme	15	WBGene00012885	3722	5.72516	fp
motifs.meme	15	WBGene00016725	3876	5.71863	fp
motifs.meme	15	WBGene00017269	1311	5.71716	fp
motifs.meme	15	WBGene00014011	1085	5.71687	fp
motifs.meme	15	WBGene00022314	4358	5.71199	fp
motifs.meme	15	WBGene00019430	4377	5.71078	fp
motifs.meme	15	WBGene00009379	462	5.70722	fp
motifs.meme	15	WBGene00007462	4462	5.70582	fp
motifs.meme	15	WBGene00010871	231	5.70418	fp
motifs.meme	15	WBGene00013436	1000	5.70399	fp
motifs.meme	15	WBGene00016264	2952	5.69816	fp
motifs.meme	15	WBGene00013792	1040	5.69812	fp
motifs.meme	15	WBGene00018146	1396	5.69214	fp
motifs.meme	15	WBGene00012513	4263	5.69059	fp
motifs.meme	15	WBGene00011198	3534	5.69042	fp
motifs.meme	15	WBGene00015702	1243	5.68411	fp
motifs.meme	15	WBGene00008604	4166	5.6721	fp
motifs.meme	15	WBGene00013946	4216	2.69555	fp
motifs.meme	15	WBGene00019274	1566	2.51775	fp
motifs.meme	15	WBGene00077692	4754	2.50811	fp
motifs.meme	15	WBGene00021332	1626	2.05095	fp
motifs.meme	15	WBGene00015541	1509	2.01627	fp
motifs.meme	15	WBGene00185088	4440	1.93876	fp
motifs.meme	15	WBGene00013751	2489	1.88434	fp
motifs.meme	15	WBGene00017197	2022	1.85239	fp
motifs.meme	15	WBGene00011438	9	1.8446	tp
motifs.meme	15	WBGene00021814	373	1.83356	fp
motifs.meme	15	WBGene00185002	4330	1.74799	fp
motifs.meme	15	WBGene00012807	3803	1.74138	fp
motifs.meme	15	WBGene00021208	1406	1.71802	fp
motifs.meme	15	WBGene00012463	1007	1.71717	fp
motifs.meme	15	WBGene00012995	1053	1.70524	fp
motifs.meme	15	WBGene00007601	4113	1.70145	fp
motifs.meme	15	WBGene00011129	4196	1.68781	fp
motifs.meme	15	WBGene00022720	343	1.67649	fp
motifs.meme	15	WBGene00010435	3569	1.67566	fp
motifs.meme	15	WBGene00044773	76	1.6619	tp
motifs.meme	15	WBGene00013001	1080	1.65625	fp
motifs.meme	15	WBGene00016979	2929	1.65497	fp
motifs.meme	15	WBGene00010846	4254	1.6507	fp
motifs.meme	15	WBGene00010407	900	1.64884	fp
motifs.meme	15	WBGene00185079	1175	1.64855	fp
motifs.meme	15	WBGene00022385	87	1.64361	tp
motifs.meme	15	WBGene00021456	1565	1.63062	fp
motifs.meme	15	WBGene00010717	4514	1.62362	fp
motifs.meme	15	WBGene00007489	4448	1.62151	fp
motifs.meme	15	WBGene00019200	4649	1.59238	fp
motifs.meme	15	WBGene00021923	1223	1.49693	fp
motifs.meme	15	WBGene00018598	1625	1.48737	fp
motifs.meme	15	WBGene00011664	1088	1.48077	fp
motifs.meme	15	WBGene00014104	3313	1.47895	fp
motifs.meme	15	WBGene00017316	3683	1.47524	fp
motifs.meme	15	WBGene00010721	784	1.46927	fp
motifs.meme	15	WBGene00015614	3307	1.4661	fp
motifs.meme	15	WBGene00020801	1470	1.45191	fp
motifs.meme	15	WBGene00007545	696	1.45167	fp
motifs.meme	15	WBGene00021525	1578	1.44746	fp
motifs.meme	15	WBGene00020364	632	1.44743	fp
motifs.meme	15	WBGene00044236	1555	1.44711	fp
motifs.meme	15	WBGene00013456	2088	1.44671	fp
motifs.meme	15	WBGene00013332	1164	1.44578	fp
motifs.meme	15	WBGene00022772	1716	1.43411	fp
motifs.meme	15	WBGene00044753	4708	1.4308	fp
motifs.meme	15	WBGene00010977	2430	1.42497	fp
motifs.meme	15	WBGene00018347	3355	1.41211	fp
motifs.meme	15	WBGene00007813	752	1.38991	fp
motifs.meme	15	WBGene00010720	782	1.37365	fp
motifs.meme	15	WBGene00011026	1891	1.34306	fp
motifs.meme	15	WBGene00019167	1443	1.3061	fp
